GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017
"Population","TotalNum","Total Number of Children of Immigrants",0,"Little Rock-North Little Rock-Conway, AR",30780,10000,12000,15000,15000,13000,13000,13000,13000,14000,15000,14000,15000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Los Angeles-Long Beach-Anaheim, CA",31080,2084000,2033000,1983000,1950000,1893000,1831000,1817000,1795000,1743000,1712000,1689000,1644000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Louisville/Jefferson County, KY-IN",31140,16000,17000,20000,22000,25000,28000,33000,32000,28000,30000,34000,33000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Madison, WI",31540,12000,13000,14000,12000,14000,19000,19000,20000,19000,20000,23000,23000
"Population","TotalNum","Total Number of Children of Immigrants",0,"McAllen-Edinburg-Mission, TX",32580,136000,143000,147000,154000,158000,161000,163000,159000,158000,154000,156000,156000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Memphis, TN-MS-AR",32820,25000,26000,28000,31000,33000,33000,35000,36000,35000,37000,41000,40000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,687000,666000,644000,659000,668000,662000,672000,682000,678000,690000,715000,733000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Milwaukee-Waukesha-West Allis, WI",33340,42000,45000,49000,53000,53000,50000,50000,51000,49000,53000,58000,55000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,133000,138000,140000,148000,162000,167000,170000,172000,176000,188000,192000,198000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,41000,48000,57000,61000,60000,64000,66000,68000,73000,76000,79000,82000
"Population","TotalNum","Total Number of Children of Immigrants",0,"New Haven-Milford, CT",35300,31000,34000,35000,36000,39000,41000,41000,39000,39000,40000,41000,39000
"Population","TotalNum","Total Number of Children of Immigrants",0,"New Orleans-Metairie, LA",35380,24000,21000,21000,22000,25000,24000,24000,30000,35000,36000,36000,35000
"Population","TotalNum","Total Number of Children of Immigrants",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,1912000,1941000,1954000,1945000,1936000,1928000,1967000,2008000,2002000,2009000,2044000,2053000
"Population","TotalNum","Total Number of Children of Immigrants",0,"North Port-Sarasota-Bradenton, FL",35840,28000,30000,27000,30000,33000,32000,34000,32000,32000,33000,34000,38000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Ogden-Clearfield, UT",36260,19000,20000,22000,21000,21000,22000,24000,22000,22000,23000,24000,24000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Oklahoma City, OK",36420,39000,47000,44000,42000,47000,53000,54000,52000,54000,60000,61000,54000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Omaha-Council Bluffs, NE-IA",36540,24000,24000,26000,29000,30000,31000,37000,36000,30000,33000,35000,40000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Orlando-Kissimmee-Sanford, FL",36740,127000,133000,135000,141000,139000,137000,149000,156000,154000,160000,166000,168000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,92000,93000,90000,90000,98000,96000,93000,92000,93000,93000,92000,90000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Palm Bay-Melbourne-Titusville, FL",37340,15000,16000,15000,16000,15000,16000,14000,15000,18000,19000,19000,16000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,183000,194000,208000,212000,216000,223000,233000,242000,239000,239000,262000,271000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Phoenix-Mesa-Scottsdale, AZ",38060,336000,368000,386000,390000,366000,330000,333000,345000,338000,339000,347000,357000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Pittsburgh, PA",38300,21000,20000,21000,23000,24000,24000,24000,26000,26000,28000,31000,32000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,119000,123000,130000,139000,140000,140000,143000,149000,151000,143000,145000,150000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Providence-Warwick, RI-MA",39300,82000,82000,80000,76000,73000,73000,75000,77000,77000,73000,74000,79000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Provo-Orem, UT",39340,22000,24000,25000,26000,23000,24000,28000,28000,29000,30000,30000,29000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Raleigh, NC",39580,43000,49000,59000,66000,69000,71000,70000,68000,71000,74000,80000,87000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Richmond, VA",40060,26000,26000,28000,31000,35000,37000,38000,38000,39000,41000,40000,43000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Riverside-San Bernardino-Ontario, CA",40140,499000,508000,518000,521000,531000,515000,516000,517000,503000,504000,499000,474000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Rochester, NY",40380,24000,21000,22000,21000,23000,24000,23000,24000,23000,23000,26000,24000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,163000,166000,172000,169000,178000,191000,192000,188000,187000,186000,189000,193000
"Population","TotalNum","Total Number of Children of Immigrants",0,"St. Louis, MO-IL",41180,45000,42000,42000,43000,47000,54000,52000,49000,48000,46000,54000,57000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Salt Lake City, UT",41620,61000,68000,72000,74000,72000,77000,77000,76000,81000,78000,75000,80000
"Population","TotalNum","Total Number of Children of Immigrants",0,"San Antonio-New Braunfels, TX",41700,107000,110000,119000,126000,128000,133000,139000,135000,137000,139000,137000,135000
"Population","TotalNum","Total Number of Children of Immigrants",0,"San Diego-Carlsbad, CA",41740,330000,323000,323000,328000,335000,335000,329000,334000,325000,320000,334000,331000
"Population","TotalNum","Total Number of Children of Immigrants",0,"San Francisco-Oakland-Hayward, CA",41860,452000,453000,448000,459000,468000,468000,473000,477000,474000,485000,494000,485000
"Population","TotalNum","Total Number of Children of Immigrants",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,263000,263000,266000,274000,275000,280000,287000,285000,283000,283000,285000,291000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,6000,5000,7000,8000,10000,10000,10000,11000,12000,13000,12000,13000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Seattle-Tacoma-Bellevue, WA",42660,195000,211000,208000,215000,233000,246000,247000,258000,253000,257000,278000,286000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Spokane-Spokane Valley, WA",44060,12000,13000,14000,16000,16000,17000,15000,12000,13000,13000,13000,12000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Springfield, MA",44140,15000,16000,19000,20000,20000,20000,20000,19000,18000,18000,18000,16000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Stockton-Lodi, CA",44700,84000,87000,86000,86000,89000,90000,92000,93000,94000,98000,98000,97000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Syracuse, NY",45060,9000,12000,11000,10000,12000,14000,15000,14000,13000,15000,14000,14000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Tampa-St. Petersburg-Clearwater, FL",45300,117000,122000,121000,118000,123000,126000,132000,136000,135000,143000,146000,148000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Toledo, OH",45780,6000,6000,8000,8000,10000,10000,7000,7000,8000,7000,7000,11000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Tucson, AZ",46060,62000,61000,62000,63000,65000,62000,60000,59000,57000,53000,56000,54000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Tulsa, OK",46140,20000,21000,23000,27000,29000,27000,28000,31000,32000,35000,38000,37000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Urban Honolulu, HI",46520,60000,54000,60000,60000,58000,63000,65000,64000,63000,64000,65000,66000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,35000,34000,35000,40000,41000,43000,44000,43000,41000,39000,40000,43000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,408000,417000,436000,448000,469000,488000,505000,525000,542000,553000,563000,576000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Wichita, KS",48620,18000,22000,20000,20000,23000,27000,29000,28000,27000,27000,27000,28000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Winston-Salem, NC",49180,19000,22000,24000,25000,26000,29000,30000,29000,31000,31000,28000,30000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Worcester, MA-CT",49340,32000,31000,33000,37000,39000,40000,38000,42000,42000,41000,43000,42000
"Population","TotalNum","Total Number of Children of Immigrants",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,3000,-97,-97,-97,-97,-97,-97,-97,-97
"Population","Percent","Percent of Children of Immigrants",0,"Akron, OH",10420,.00050009,.00042714,.0005385,.00064237,.00063041,.00068287,.00067613,.00055698,.00049964,.00060559,.00054248,.0005921
"Population","Percent","Percent of Children of Immigrants",0,"Albany-Schenectady-Troy, NY",10580,.00112521,.00115938,.00119667,.00122635,.00126082,.00125192,.00112689,.00128105,.00138789,.00132129,.00130194,.00134568
"Population","Percent","Percent of Children of Immigrants",0,"Albuquerque, NM",10740,.00250047,.00262387,.00245318,.00262789,.00280818,.00261765,.00247915,.00278489,.00277577,.00253248,.00238689,.00193778
"Population","Percent","Percent of Children of Immigrants",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.00137526,.00158653,.00161551,.00151834,.00160468,.00187788,.00174668,.00144815,.0014434,.00154151,.00173592,.00172247
"Population","Percent","Percent of Children of Immigrants",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.01700319,.01793996,.01908694,.02038075,.0202877,.01957549,.01983322,.01993985,.02059624,.02147104,.02110231,.02131553
"Population","Percent","Percent of Children of Immigrants",0,"Augusta-Richmond County, GA-SC",12260,.00050009,.00054918,.00041884,.00040878,.00051579,.00056905,.00061979,.00061268,.00066619,.00060559,.00054248,.00048444
"Population","Percent","Percent of Children of Immigrants",0,"Austin-Round Rock, TX",12420,.00612615,.00652917,.00688087,.0071829,.00733566,.00756843,.00783187,.0079091,.00832732,.00858842,.00835413,.00839703
"Population","Percent","Percent of Children of Immigrants",0,"Bakersfield, CA",12540,.00581359,.00591897,.00574403,.00601495,.00630409,.00608889,.00625423,.00634956,.00594015,.00594583,.00607573,.00565185
"Population","Percent","Percent of Children of Immigrants",0,"Baltimore-Columbia-Towson, MD",12580,.00431331,.00469856,.00490636,.00508059,.00555906,.00563364,.0054654,.0054027,.00577361,.00655142,.00667245,.00672839
"Population","Percent","Percent of Children of Immigrants",0,"Baton Rouge, LA",12940,.00050009,.00048816,.0005385,.00052558,.00051579,.00056905,.00073248,.00072407,.00061067,.00060559,.00065097,.00080741
"Population","Percent","Percent of Children of Immigrants",0,"Birmingham-Hoover, AL",13820,.00087516,.00079326,.00095734,.00122635,.00137544,.00136573,.00129592,.00111396,.00105479,.00115613,.00124769,.00129185
"Population","Percent","Percent of Children of Immigrants",0,"Boise City, ID",14260,.00125023,.00134245,.00155568,.00157673,.00149006,.00153645,.0015213,.00144815,.0014434,.0014314,.00130194,.0011842
"Population","Percent","Percent of Children of Immigrants",0,"Boston-Cambridge-Newton, MA-NH",14460,.01575295,.01537711,.01573625,.01582574,.01587483,.01587663,.01577643,.01631948,.01671015,.01684651,.01692525,.01663258
"Population","Percent","Percent of Children of Immigrants",0,"Bridgeport-Stamford-Norwalk, CT",14860,.00400075,.00408836,.00436786,.00432142,.00418362,.00426791,.00416948,.00412164,.00416366,.00434926,.0045568,.00468296
"Population","Percent","Percent of Children of Immigrants",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.00100019,.00109836,.00095734,.00110955,.00126082,.00130883,.00123958,.00128105,.0014434,.00148646,.00151893,.0013995
"Population","Percent","Percent of Children of Immigrants",0,"Cape Coral-Fort Myers, FL",15980,.00200038,.00213571,.00215401,.00210231,.00212047,.00221931,.00208474,.00211652,.00227613,.00247743,.00238689,.00231457
"Population","Percent","Percent of Children of Immigrants",0,"Charleston-North Charleston, SC",16700,.00056261,.00067122,.000718,.00070077,.00091696,.00085358,.00067613,.00072407,.00088825,.00104603,.0010307,.00086123
"Population","Percent","Percent of Children of Immigrants",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.00450084,.00469856,.00526536,.00601495,.00596023,.00580436,.00602885,.00629386,.00638428,.0063312,.00661821,.00667456
"Population","Percent","Percent of Children of Immigrants",0,"Chattanooga, TN-GA",16860,.00037507,.00036612,.00047867,.00058398,.00051579,.00051215,.0005071,.00044558,.00049964,.00060559,.00070522,.00069975
"Population","Percent","Percent of Children of Immigrants",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.04538351,.04533805,.04439658,.04403177,.04315434,.04336198,.04327248,.04205191,.04097041,.04035455,.0393295,.03902465
"Population","Percent","Percent of Children of Immigrants",0,"Cincinnati, OH-KY-IN",17140,.00175033,.00176959,.00173518,.00198552,.00217778,.0020486,.0020284,.00222792,.00244268,.00220216,.00211566,.00236839
"Population","Percent","Percent of Children of Immigrants",0,"Cleveland-Elyria, OH",17460,.00231293,.00231877,.00233351,.0023943,.00223509,.00221931,.00214109,.00194943,.00199856,.00198194,.0021699,.00231457
"Population","Percent","Percent of Children of Immigrants",0,"Colorado Springs, CO",17820,.00131275,.00122041,.00125651,.00128475,.00131813,.00130883,.00123958,.00128105,.00133237,.00132129,.00124769,.0011842
"Population","Percent","Percent of Children of Immigrants",0,"Columbia, SC",17900,.00062512,.00079326,.00083767,.00087596,.00085965,.00079668,.00090151,.00089117,.00094376,.00093592,.00086796,.00096889
"Population","Percent","Percent of Children of Immigrants",0,"Columbus, OH",18140,.00256298,.00262387,.00287202,.00297828,.00326666,.00330052,.00349335,.00389885,.00388608,.00401894,.00396007,.00398321
"Population","Percent","Percent of Children of Immigrants",0,"Dallas-Fort Worth-Arlington, TX",19100,.03338126,.03417135,.03470352,.03626489,.03662101,.0363626,.03690557,.03687201,.03741742,.03798723,.03813605,.038917
"Population","Percent","Percent of Children of Immigrants",0,"Dayton, OH",19380,.00043758,.00042714,.00059834,.00064237,.00074503,.00068287,.00056344,.00061268,.00066619,.0007157,.00070522,.00069975
"Population","Percent","Percent of Children of Immigrants",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.00087516,.00097632,.00095734,.00087596,.00085965,.00091049,.00084517,.00077977,.00094376,.00099097,.00092221,.00086123
"Population","Percent","Percent of Children of Immigrants",0,"Denver-Aurora-Lakewood, CO",19740,.00925173,.00921406,.00963322,.00940201,.00922689,.00944631,.00940951,.00969143,.00977072,.00974455,.00987306,.00979653
"Population","Percent","Percent of Children of Immigrants",0,"Des Moines-West Des Moines, IA",19780,.00087516,.00097632,.00107701,.00110955,.0011462,.00119502,.00112689,.00128105,.00155443,.00148646,.00146468,.0013995
