GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015
"Population","Percent","Percent of Children of Immigrants",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.01143964,.01183793,.0124454,.01238029,.01237893,.01268992,.01312824,.01347889,.0132682,.01315789
"Population","Percent","Percent of Children of Immigrants",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.02100394,.02245546,.02309579,.02277505,.02097541,.01877881,.01876268,.01921577,.01876423,.01866329
"Population","Percent","Percent of Children of Immigrants",0,"Pittsburgh, PA",38300,.00131275,.00122041,.00125651,.00134314,.00137544,.00136573,.00135227,.00144815,.0014434,.00154151
"Population","Percent","Percent of Children of Immigrants",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.00743889,.00750549,.00777838,.00811726,.00802338,.00796677,.00805725,.00829899,.00838283,.00787272
"Population","Percent","Percent of Children of Immigrants",0,"Providence-Warwick, RI-MA",39300,.00512596,.00500366,.00478669,.00443822,.00418362,.0041541,.00422583,.00428874,.00427469,.00401894
"Population","Percent","Percent of Children of Immigrants",0,"Provo-Orem, UT",39340,.00137526,.00146449,.00149584,.00151834,.00131813,.00136573,.00157764,.00155954,.00160995,.00165162
"Population","Percent","Percent of Children of Immigrants",0,"Raleigh, NC",39580,.002688,.00298999,.00353019,.00385424,.00395438,.00404029,.00394411,.00378746,.0039416,.00407399
"Population","Percent","Percent of Children of Immigrants",0,"Richmond, VA",40060,.0016253,.00158653,.00167534,.00181032,.00200585,.0021055,.00214109,.00211652,.0021651,.00225721
"Population","Percent","Percent of Children of Immigrants",0,"Riverside-San Bernardino-Ontario, CA",40140,.03119335,.03099829,.03099384,.03042514,.03043154,.02930632,.0290737,.02879581,.02792428,.02774719
"Population","Percent","Percent of Children of Immigrants",0,"Rochester, NY",40380,.00150028,.00128143,.00131634,.00122635,.00131813,.00136573,.00129592,.00133675,.00127686,.00126624
"Population","Percent","Percent of Children of Immigrants",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.01018941,.01012936,.01029139,.00986919,.01020116,.01086895,.01081812,.0104712,.01038139,.01024004
"Population","Percent","Percent of Children of Immigrants",0,"St. Louis, MO-IL",41180,.00281303,.00256285,.00251301,.0025111,.00269356,.0030729,.00292991,.0027292,.00266474,.00253248
"Population","Percent","Percent of Children of Immigrants",0,"Salt Lake City, UT",41620,.00381322,.00414938,.00430802,.00432142,.00412631,.00438172,.00433852,.00423304,.00449675,.00429421
"Population","Percent","Percent of Children of Immigrants",0,"San Antonio-New Braunfels, TX",41700,.00668875,.00671223,.00712021,.00735809,.00733566,.00756843,.00783187,.00751922,.00760562,.0076525
"Population","Percent","Percent of Children of Immigrants",0,"San Diego-Carlsbad, CA",41740,.02062887,.01970954,.01932627,.0191544,.01919881,.01906333,.0185373,.0186031,.01804253,.01761726
"Population","Percent","Percent of Children of Immigrants",0,"San Francisco-Oakland-Hayward, CA",41860,.0282553,.02764218,.02680548,.02680448,.02682102,.02663177,.02665089,.02656789,.02631433,.02670117
"Population","Percent","Percent of Children of Immigrants",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.01644058,.01604833,.01591575,.01600093,.01576021,.01593353,.01617084,.0158739,.01571088,.01558027
"Population","Percent","Percent of Children of Immigrants",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.00037507,.0003051,.00041884,.00046718,.0005731,.00056905,.00056344,.00061268,.00066619,.0007157
"Population","Percent","Percent of Children of Immigrants",0,"Seattle-Tacoma-Bellevue, WA",42660,.01218979,.01287527,.0124454,.01255548,.0133532,.01399875,.01391706,.01437006,.01404541,.01414887
"Population","Percent","Percent of Children of Immigrants",0,"Spokane-Spokane Valley, WA",44060,.00075014,.00079326,.00083767,.00093436,.00091696,.00096739,.00084517,.00066837,.0007217,.0007157
"Population","Percent","Percent of Children of Immigrants",0,"Springfield, MA",44140,.00093768,.00097632,.00113684,.00116795,.0011462,.00113811,.00112689,.00105826,.00099928,.00099097
"Population","Percent","Percent of Children of Immigrants",0,"Stockton-Lodi, CA",44700,.00525098,.00530876,.0051457,.00502219,.00510058,.00512149,.00518368,.0051799,.00521845,.00539529
"Population","Percent","Percent of Children of Immigrants",0,"Syracuse, NY",45060,.00056261,.00073224,.00065817,.00058398,.00068772,.00079668,.00084517,.00077977,.0007217,.00082581
"Population","Percent","Percent of Children of Immigrants",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.00731387,.00744447,.00723987,.00689091,.00704911,.00717009,.00743746,.00757491,.00749459,.00787272
"Population","Percent","Percent of Children of Immigrants",0,"Toledo, OH",45780,.00037507,.00036612,.00047867,.00046718,.0005731,.00056905,.00039441,.00038989,.00044412,.00038538
"Population","Percent","Percent of Children of Immigrants",0,"Tucson, AZ",46060,.00387573,.00372224,.00370969,.00367905,.00372514,.00352814,.00338066,.00328618,.00316438,.00291786
"Population","Percent","Percent of Children of Immigrants",0,"Tulsa, OK",46140,.00125023,.00128143,.00137617,.00157673,.00166199,.00153645,.00157764,.00172663,.00177649,.00192689
"Population","Percent","Percent of Children of Immigrants",0,"Urban Honolulu, HI",46520,.0037507,.00329509,.00359002,.00350385,.00332397,.00358505,.00366238,.00356467,.00349747,.00352345
"Population","Percent","Percent of Children of Immigrants",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.00218791,.00207469,.00209418,.0023359,.0023497,.00244694,.00247915,.00239501,.00227613,.0021471
"Population","Percent","Percent of Children of Immigrants",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.02550478,.02544545,.02608748,.02616211,.02687833,.02776987,.02845391,.02924139,.03008938,.03044484
"Population","Percent","Percent of Children of Immigrants",0,"Wichita, KS",48620,.00112521,.00134245,.00119667,.00116795,.00131813,.00153645,.00163399,.00155954,.00149892,.00148646
"Population","Percent","Percent of Children of Immigrants",0,"Winston-Salem, NC",49180,.00118772,.00134245,.00143601,.00145994,.00149006,.00165026,.00169033,.00161524,.00172098,.00170667
"Population","Percent","Percent of Children of Immigrants",0,"Worcester, MA-CT",49340,.00200038,.00189163,.00197451,.00216071,.00223509,.00227622,.00214109,.00233931,.00233165,.00225721
"Population","Percent","Percent of Children of Immigrants",0,"Youngstown-Warren-Boardman, OH-PA",49660,,,,.00017519,,,,,,
"Country_of_Origin_of_Parents","Africa","Africa",0,"Akron, OH",10420,.04882353,.06915318,.02172803,.01710931,.06063382,.04498654,.06867092,.08539647,.10322505,.10552464
"Country_of_Origin_of_Parents","Africa","Africa",0,"Albany-Schenectady-Troy, NY",10580,.12034332,.13845907,.14989455,.19656754,.20096351,.15415291,.16715933,.18669492,.19768469,.15290637
"Country_of_Origin_of_Parents","Africa","Africa",0,"Albuquerque, NM",10740,.01468064,.01470699,.01106871,.02351424,.02269266,.00649186,.01089414,.01065235,.01623101,.02345053
"Country_of_Origin_of_Parents","Africa","Africa",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.11670382,.11558266,.10063583,.13879192,.16955386,.12929057,.13105363,.17424901,.12674876,.08650452
"Country_of_Origin_of_Parents","Africa","Africa",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.20103246,.19351619,.18213783,.18723339,.19890682,.19736846,.21130289,.21478555,.1973689,.20085143
"Country_of_Origin_of_Parents","Africa","Africa",0,"Augusta-Richmond County, GA-SC",12260,.14082895,.09612279,.07002233,.12487528,.16256538,.16047439,.10074706,.05471906,.1595621,.20853956
"Country_of_Origin_of_Parents","Africa","Africa",0,"Austin-Round Rock, TX",12420,.0308472,.03108621,.0405062,.03295594,.03253012,.02954811,.02504614,.03439727,.03229629,.03644907
"Country_of_Origin_of_Parents","Africa","Africa",0,"Bakersfield, CA",12540,.00237729,.00644354,.01127025,.01039752,.01069409,.01182203,.01203957,.01507348,.01207573,.00609176
"Country_of_Origin_of_Parents","Africa","Africa",0,"Baltimore-Columbia-Towson, MD",12580,.23901522,.23561485,.24868707,.26117194,.24193743,.23584846,.23120312,.21244183,.23194246,.25020748
"Country_of_Origin_of_Parents","Africa","Africa",0,"Baton Rouge, LA",12940,.01232073,.05115648,.07270151,.09171133,.10567547,.0849733,.07295027,.06460134,.03528626,.0124121
"Country_of_Origin_of_Parents","Africa","Africa",0,"Birmingham-Hoover, AL",13820,.08483444,.06527998,.03649844,.07079306,.09263302,.08422156,.08570924,.0786298,.07235095,.1071909
"Country_of_Origin_of_Parents","Africa","Africa",0,"Boise City, ID",14260,.02503951,.01176149,.03758895,.072509,.052699,.01667357,.00884838,.01813945,.03129616,.0449743
"Country_of_Origin_of_Parents","Africa","Africa",0,"Boston-Cambridge-Newton, MA-NH",14460,.18839172,.18249051,.16993929,.15546001,.15952222,.16818374,.16697857,.16161869,.16313973,.16982727
"Country_of_Origin_of_Parents","Africa","Africa",0,"Bridgeport-Stamford-Norwalk, CT",14860,.1616565,.18006191,.16119578,.14401852,.14779352,.14589983,.15716709,.16715741,.15160207,.16175702
"Country_of_Origin_of_Parents","Africa","Africa",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.15140824,.13254455,.1344166,.20567866,.19698907,.15378073,.18592384,.16957676,.17801633,.16821451
"Country_of_Origin_of_Parents","Africa","Africa",0,"Cape Coral-Fort Myers, FL",15980,.18030037,.17094262,.12383416,.12526082,.18379909,.20824914,.1801998,.14130175,.17815873,.20072065
"Country_of_Origin_of_Parents","Africa","Africa",0,"Charleston-North Charleston, SC",16700,.10402725,.1268622,.1093235,.08321872,.09803726,.09600478,.07245836,.05805629,.11266555,.15028186
"Country_of_Origin_of_Parents","Africa","Africa",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.07730574,.09009228,.09981338,.09651972,.07883403,.07321449,.08737545,.1228497,.12696478,.10891384
"Country_of_Origin_of_Parents","Africa","Africa",0,"Chattanooga, TN-GA",16860,.0386438,.04427756,.09316284,.08273494,.07239821,.13440546,.10796817,.02487272,.03134269,.08632018
"Country_of_Origin_of_Parents","Africa","Africa",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.03219148,.03658488,.03108425,.031983,.03257351,.03464631,.03795195,.03974735,.03639771,.04193694
"Country_of_Origin_of_Parents","Africa","Africa",0,"Cincinnati, OH-KY-IN",17140,.16311772,.13990521,.11327895,.1385728,.15153065,.13791436,.14927453,.17188792,.1698925,.13010606
"Country_of_Origin_of_Parents","Africa","Africa",0,"Cleveland-Elyria, OH",17460,.07526425,.08650533,.1253507,.12323166,.07043455,.07728853,.12128536,.14677317,.11053649,.08337329
"Country_of_Origin_of_Parents","Africa","Africa",0,"Colorado Springs, CO",17820,.03350807,.01571221,.05718252,.074999,.05915895,.09134764,.09576329,.09389371,.06968189,.0326662
"Country_of_Origin_of_Parents","Africa","Africa",0,"Columbia, SC",17900,.14264323,.18414246,.14135981,.12750912,.14260313,.09236815,.08012266,.11342836,.14278978,.10135214
"Country_of_Origin_of_Parents","Africa","Africa",0,"Columbus, OH",18140,.33331287,.26124167,.29800975,.27083048,.28727946,.31067219,.31168702,.36057675,.33910409,.31942832
"Country_of_Origin_of_Parents","Africa","Africa",0,"Dallas-Fort Worth-Arlington, TX",19100,.04536585,.04920681,.04521991,.04775916,.05201367,.05496293,.05354489,.05109387,.05856232,.06741076
"Country_of_Origin_of_Parents","Africa","Africa",0,"Dayton, OH",19380,.00282475,.03553399,.08939926,.08209334,.06897363,.09060676,.11428323,.16004743,.14139596,.11176603
"Country_of_Origin_of_Parents","Africa","Africa",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.16703509,.19801134,.19858322,.17975277,.12971765,.1035926,.09938297,.1134416,.114902,.10494381
"Country_of_Origin_of_Parents","Africa","Africa",0,"Denver-Aurora-Lakewood, CO",19740,.04183103,.05472191,.05809596,.05978713,.06182045,.05897993,.07499335,.08727599,.09285571,.0886099
"Country_of_Origin_of_Parents","Africa","Africa",0,"Des Moines-West Des Moines, IA",19780,.07598384,.09809243,.14076622,.16470513,.11175255,.12721592,.16718058,.20982836,.18299957,.16325453
"Country_of_Origin_of_Parents","Africa","Africa",0,"Detroit-Warren-Dearborn, MI",19820,.06737654,.06865769,.05045117,.04434251,.03921277,.04448358,.05320722,.06021404,.05748318,.0527959
"Country_of_Origin_of_Parents","Africa","Africa",0,"El Paso, TX",21340,.00604616,.00566411,.00509461,.00685794,.00782711,.00583205,.00139379,.00432843,.00852046,.00427912
"Country_of_Origin_of_Parents","Africa","Africa",0,"Fresno, CA",23420,.0083292,.00598197,.00097137,.00157155,.00665408,.00685958,.00121984,.00052499,.0040873,.00601688
"Country_of_Origin_of_Parents","Africa","Africa",0,"Grand Rapids-Wyoming, MI",24340,.0782178,.02315486,.03016361,.02819223,.0173795,.05097347,.06008557,.04855477,.05250062,.06718398
"Country_of_Origin_of_Parents","Africa","Africa",0,"Greensboro-High Point, NC",24660,.19801746,.14005716,.14027919,.13108389,.16870409,.15639299,.10900268,.10653163,.13430199,.14093404
"Country_of_Origin_of_Parents","Africa","Africa",0,"Greenville-Anderson-Mauldin, SC",24860,.09690809,.06501818,.04704736,.07668674,.07786109,.03849604,.02159418,.02544094,.0315061,.05682984
"Country_of_Origin_of_Parents","Africa","Africa",0,"Harrisburg-Carlisle, PA",25420,.1667774,.08720068,.10309223,.18371911,.17501566,.17576027,.21374111,.2358871,.23896599,.1858079
"Country_of_Origin_of_Parents","Africa","Africa",0,"Hartford-West Hartford-East Hartford, CT",25540,.2036515,.2251835,.24440674,.27960858,.27197912,.22944574,.22571622,.24528624,.24662311,.23331489
