GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Ohio","OH",.13227879,.1229025,.12796576,.13099791,.12341194,.1210269,.11903439,.1090532,.11388743,.12766965
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Oklahoma","OK",.16157709,.1481491,.16677824,.14415689,.15821204,.16197245,.14044692,.12987405,.13376988,.14640963
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Oregon","OR",.26517177,.21679881,.20808174,.20037113,.17318611,.17029391,.18460716,.17449957,.15535776,.15147957
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Pennsylvania","PA",.13987206,.13564312,.12427167,.11917929,.13778092,.14242628,.13627629,.14418092,.13147941,.10497868
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Rhode island","RI",.13223678,.13115188,.13516676,.14175667,.15316337,.12481091,.13180746,.11021557,.08920828,.09792061
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"South Carolina","SC",.19591255,.1975653,.18476376,.16934443,.15232807,.12266712,.12003006,.1259671,.11544358,.14528891
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"South Dakota","SD",.31749952,.13728172,.07937306,.11384911,.21655898,.33828142,.28860667,.14791188,.17182593,.14379163
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Tennessee","TN",.18404418,.17921884,.17419113,.15507643,.15494461,.15028654,.13923757,.13792557,.12390432,.13721892
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Texas","TX",.26671815,.26669917,.26463133,.24790587,.23697861,.23502815,.22447953,.2161722,.21827284,.21531875
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"United States","US",.19474508,.18843344,.18360782,.17856406,.17463417,.16615893,.15558387,.14984196,.14566372,.140836
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Utah","UT",.18385307,.18289061,.16259287,.1487767,.15860389,.13432638,.11248755,.11626218,.09975177,.07793788
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Vermont","VT",.06348498,.05769427,.0597582,.04201439,.07967583,.06761456,.07795326,.14087468,.11273701,.05236034
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Virginia","VA",.14942515,.14066656,.13139574,.13491742,.12541378,.11344549,.10708831,.09301677,.09419084,.11046182
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Washington","WA",.21549328,.20619597,.21297759,.20310959,.20568496,.18607323,.1606818,.15545312,.1517567,.14408988
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"West Virginia","WV",.07076412,.07539507,.07508,.05427993,.15312891,.19458407,.09541381,.07770468,.1127029,.0750372
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Wisconsin","WI",.18400082,.20229833,.18307622,.18797706,.19517708,.17938994,.16906072,.17821245,.15605043,.13408567
"English_Proficiency","limEng",50,"Limited English Proficient","With Limited English Proficiency",1,"Wyoming","WY",.10908251,.07974725,.0507324,.11762376,.23460591,.1727715,.15473127,.12841031,.04104574,.13633381
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Alabama","AL",.32788697,.32518741,.34680343,.3886756,.34662771,.31079462,.32383108,.33448681,.29780179,.27728039
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Alaska","AK",.15830167,.09984986,.06643592,.11082836,.13486384,.13973081,.10208037,.0759338,.16411582,.16130784
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Arizona","AZ",.35822591,.36426786,.34203237,.27617073,.24849825,.23094793,.19948354,.20401432,.20415205,.1862703
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Arkansas","AR",.30443808,.36417317,.38179862,.30961704,.27327776,.26854828,.2525582,.23637554,.24956928,.28417841
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"California","CA",.29182836,.28572309,.2754035,.26745448,.25688162,.24397638,.23328236,.22172739,.21177109,.20431393
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Colorado","CO",.33055377,.31547782,.28366718,.28197262,.29025215,.25780538,.21651737,.20774245,.20315526,.18723498
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Connecticut","CT",.18131877,.18747988,.16458933,.15588081,.17746221,.16956525,.17069346,.18093194,.15949881,.16222377
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Delaware","DE",.21246167,.24382348,.21482265,.15725152,.16861928,.18901759,.22131692,.22445509,.23533547,.20345803
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"District of Columbia","DC",.21645939,.19515613,.13627125,.14355555,.15227807,.13658503,.19647722,.21127202,.19577259,.19946928
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Florida","FL",.22856505,.2266966,.22441661,.22821331,.22516096,.21747422,.21177568,.19538797,.1942478,.19064498
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Georgia","GA",.27592981,.29014403,.30197984,.289406,.2749711,.2606881,.24615061,.22448999,.21700634,.22445045
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Hawaii","HI",.1288127,.14004059,.14068399,.14830005,.13833505,.12548719,.13435642,.18391091,.19740309,.16916339
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Idaho","ID",.31221148,.26782078,.24692686,.26476216,.26421347,.25034514,.20330122,.169535,.19654796,.19218335
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Illinois","IL",.30514434,.31350765,.29257059,.27709204,.27340519,.25437975,.23325102,.21801712,.20166987,.19585399
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Indiana","IN",.31687871,.29627126,.29580349,.30776298,.3097105,.31939957,.28233469,.25832498,.2707701,.23778778
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Iowa","IA",.31835797,.26067546,.25839612,.26811358,.29332796,.33910185,.28883988,.21994859,.22770828,.25830936
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Kansas","KS",.27710566,.29055384,.28405014,.29568127,.28980875,.24843037,.24641037,.22972675,.2206039,.23705262
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Kentucky","KY",.24729273,.26297376,.25674465,.27811083,.2931571,.26625153,.2490579,.23495105,.21583875,.23876092
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Louisiana","LA",.20773813,.21057321,.22706462,.22950387,.22656512,.24346688,.20401122,.22359139,.28311911,.30173248
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Maine","ME",.12508859,.14010125,.12761781,.15332666,.2212189,.16782609,.19028519,.20528625,.19814287,.18860763
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Maryland","MD",.17590886,.18047288,.17679383,.1788304,.1737878,.15209541,.14947578,.15998389,.15284063,.1486682
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Massachusetts","MA",.21091934,.1995856,.20365953,.19338389,.19478625,.19383228,.18749103,.19444157,.19865397,.1912865
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Michigan","MI",.21371594,.19803371,.19621623,.21135303,.21360135,.17913397,.16100807,.18700297,.20455877,.17251243
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Minnesota","MN",.25836053,.26423037,.26722568,.24380064,.24650256,.23626581,.22647348,.21925443,.21777156,.22435175
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Mississippi","MS",.20774657,.27719578,.27350318,.28447565,.28986716,.34362265,.30706537,.20678937,.23657374,.2339076
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Missouri","MO",.22607617,.25749645,.23855194,.24186131,.26608199,.24300727,.21567725,.1975601,.18077819,.16863815
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Montana","MT",.05093914,.02013187,.10307229,.14494769,.05890394,.02074896,.03034394,.0427539,.04982829,.02143427
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Nebraska","NE",.40603295,.32809213,.28350028,.34084782,.34301156,.27892298,.27388215,.26396957,.24447434,.21926776
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Nevada","NV",.29399353,.27016652,.27953431,.29567635,.27669615,.24446191,.2239171,.18997495,.18779039,.19589265
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"New Hampshire","NH",.13139834,.13679837,.15136939,.17555341,.13021278,.11627679,.14323774,.14921319,.17390007,.15448229
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"New Jersey","NJ",.20351857,.20367298,.20908862,.21917985,.22361991,.22343844,.2174961,.20217025,.19396713,.18494177
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"New Mexico","NM",.31949449,.25417316,.2491985,.29156175,.24691072,.23508769,.23610847,.18299463,.17988874,.18849929
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"New York","NY",.22498378,.23033305,.22878717,.23641311,.23474309,.22158422,.2132584,.21254213,.21723264,.21925731
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"North Carolina","NC",.35653067,.34654018,.345956,.33932993,.30614218,.28004158,.29797021,.29931358,.2711544,.25971979
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"North Dakota","ND",.18289751,-97,-97,.08751186,.11095972,.2090344,.18116447,.03435978,.27979434,.25292057
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Ohio","OH",.1863399,.16292809,.15498012,.16794953,.18283464,.18879548,.17722599,.18484777,.18288216,.15723377
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Oklahoma","OK",.31205884,.33930901,.35055056,.27809271,.25987408,.28455356,.29748675,.28318051,.2542848,.22018389
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Oregon","OR",.35855114,.31033111,.28158209,.28509343,.26524216,.2488655,.23149461,.21398401,.20459451,.21118498
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Pennsylvania","PA",.22466122,.21780044,.2080113,.19308186,.18784086,.19288507,.19551188,.20219857,.20113018,.17966628
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Rhode island","RI",.23941897,.26493999,.25277048,.21844569,.22078773,.185707,.18395752,.2036411,.19675124,.2070971
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"South Carolina","SC",.29165128,.306905,.30882308,.30315968,.2739388,.24628675,.23908193,.22806011,.26008376,.27524847
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"South Dakota","SD",.40468156,.2167498,.20846905,.21992998,.31398579,.40593392,.29668251,.20987359,.22612122,.20242032
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Tennessee","TN",.25377318,.30060476,.32298213,.28003055,.2615616,.27763504,.25291979,.23327145,.24098071,.25149888
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Texas","TX",.33619559,.33049732,.32722679,.31571651,.30634946,.30255482,.28641516,.27178782,.27128577,.2610434
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"United States","US",.27502275,.27241114,.26596734,.26000497,.25295642,.24175434,.23005885,.2200765,.21579085,.20944278
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Utah","UT",.28408208,.28338122,.2621229,.22258978,.22967803,.19921534,.19280887,.18868102,.15683989,.14741586
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Vermont","VT",.0355922,.08393577,.12402565,.17446809,.1527282,.06592386,.08220537,.16201822,.13857606,.07037088
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Virginia","VA",.20616813,.205274,.20329644,.19296899,.17848107,.18091343,.17072444,.15167852,.16477971,.16731641
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Washington","WA",.27868018,.28052846,.27137327,.25762537,.25976899,.24728623,.22235627,.20249921,.18906012,.1837008
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"West Virginia","WV",.06837294,.13076262,.10167611,.07259337,.16737939,.13010685,.05510313,.16575128,.18968569,.09646372
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Wisconsin","WI",.24501377,.23306844,.19443874,.2269668,.23745503,.21538462,.24412566,.26405117,.24506021,.19812953
"English_Proficiency","linIso",134,"Linguistically isolated household","Who live in Linguistically Isolated Households",1,"Wyoming","WY",.19954169,.22862057,.14187002,.13318841,.29749918,.34903613,.18130326,.13968739,.17845179,.25813243
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Alabama","AL",.42211303,.43224537,.44777215,.47550729,.47554103,.47837597,.46538696,.43865511,.40434045,.40113768
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Alaska","AK",.25081801,.18976787,.15904281,.25352582,.3153787,.32723725,.29125166,.22004759,.26220268,.30543381
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Arizona","AZ",.52662838,.53662014,.53856605,.49753031,.47301626,.46299762,.44151419,.43271321,.41628,.37511477
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Arkansas","AR",.49210471,.53243262,.53627527,.5120213,.49796638,.4887124,.44656453,.41950196,.46034008,.46651667
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"California","CA",.51484036,.51368856,.51280892,.5112499,.50367987,.49244833,.48029551,.46779287,.4568567,.44509333
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Colorado","CO",.49167967,.49169621,.46249005,.46311194,.47368461,.46897677,.42948326,.40669125,.41396815,.40428305
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Connecticut","CT",.28408998,.28328681,.26861724,.26726618,.29444334,.29212889,.27713713,.28192884,.28114054,.29634973
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Delaware","DE",.35532618,.39585045,.39192134,.30044439,.30761752,.32022732,.33672708,.32749191,.3257674,.31544599
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"District of Columbia","DC",.35810587,.31255123,.18869357,.20284323,.27088037,.28115487,.31542829,.33596531,.36084893,.34134796
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Florida","FL",.35838923,.36043003,.35830295,.36651978,.37376618,.37156788,.36204302,.33958018,.33680379,.33929643
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Georgia","GA",.39313942,.41422394,.42777187,.4282614,.41658804,.41038424,.40256017,.38650459,.39673096,.40687984
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Hawaii","HI",.26735371,.26074535,.30129766,.30677012,.27598128,.24522802,.2528041,.32160676,.34004185,.30256596
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Idaho","ID",.46471265,.46323809,.4436537,.38958439,.40555233,.47247162,.42117512,.36964273,.40432554,.41082445
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Illinois","IL",.48604679,.49135041,.46977237,.46201432,.46647936,.45141447,.43319148,.41967711,.39657924,.39108545
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Indiana","IN",.41243494,.39874801,.41406673,.43151289,.43602267,.46494561,.43991202,.39397106,.41024369,.38836232
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Iowa","IA",.45667005,.38967571,.37534881,.40574926,.43848312,.46792796,.40344667,.35233435,.36995068,.37993163
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Kansas","KS",.40058702,.43651706,.43431368,.43128106,.45467064,.44666204,.44807127,.41812953,.39268079,.41256955
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Kentucky","KY",.33057225,.35001937,.37090075,.3821075,.41355196,.38320091,.35910073,.38025644,.37431705,.38919243
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Louisiana","LA",.29532599,.36624232,.36310282,.35984343,.35487109,.36081767,.3419618,.33287999,.3854726,.40863806
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Maine","ME",.21970233,.27274361,.21562713,.22517508,.28501025,.22282609,.2498894,.29935673,.30132312,.22935291
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Maryland","MD",.28201041,.28074655,.27077407,.27625346,.28107369,.27286097,.26952413,.27330798,.26396945,.2637845
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Massachusetts","MA",.33461776,.31440383,.31886104,.32040679,.33047751,.33002445,.32711896,.32571682,.31706724,.31195995
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Michigan","MI",.32359976,.32483453,.32876107,.33974615,.33671868,.32754159,.30499116,.30021623,.32458669,.30303657
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Minnesota","MN",.42303926,.42170665,.43516612,.4060871,.41426474,.386408,.36161545,.36084586,.34745276,.35513616
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Mississippi","MS",.31447199,.41076902,.34984139,.34575227,.37155735,.45062268,.42270437,.2950097,.34572262,.38090339
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Missouri","MO",.34046891,.39927861,.38795644,.38267413,.39249542,.36166427,.32679826,.32520202,.30646345,.29048264
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Montana","MT",.09301277,.04482323,.10307229,.15652126,.13265814,.11620662,.13661203,.14864968,.08416942,.03386159
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Nebraska","NE",.60279816,.52510947,.49142289,.57258779,.60148144,.52441663,.49388871,.49448034,.4782185,.46912357
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Nevada","NV",.47463173,.4572472,.46696556,.48057744,.46302089,.43540141,.43991795,.4253951,.41801172,.42549691
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"New Hampshire","NH",.18645017,.21260768,.21331108,.22342023,.19667368,.19220898,.21561174,.18934289,.23717476,.24675371
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"New Jersey","NJ",.32427597,.3288869,.3398315,.35113755,.35521084,.35528478,.35816419,.34949556,.33873522,.32981932
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"New Mexico","NM",.50538713,.46964568,.444473,.47592267,.45492101,.48382723,.44237372,.37509739,.42422566,.42211375
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"New York","NY",.37278053,.39004752,.38866812,.38603446,.38796279,.38055891,.37740147,.37721422,.37652186,.3808066
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"North Carolina","NC",.47798142,.46560594,.46599585,.46481031,.44631648,.43547449,.4599975,.46849281,.45753011,.43443197
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"North Dakota","ND",.20897205,-97,-97,.18692066,.19007067,.32540405,.33998883,.16692957,.36982006,.33331943
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Ohio","OH",.27617854,.24869019,.24125087,.26426557,.28234684,.28792113,.28057641,.2849288,.28305012,.26139039
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Oklahoma","OK",.45469624,.49553117,.48182467,.40554488,.41629806,.44728956,.48211804,.48359674,.45459154,.44124404
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Oregon","OR",.53168935,.51075959,.47792685,.47484022,.46564549,.46496537,.41814113,.38945481,.41749811,.42358926
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Pennsylvania","PA",.33351982,.33618408,.31939816,.2977128,.31448677,.33924294,.33517462,.3193756,.32337338,.30942428
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Rhode island","RI",.39312688,.42705736,.41167587,.36137226,.3690016,.37519121,.37931234,.3885951,.36152324,.33980367
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"South Carolina","SC",.36945391,.38211796,.39801946,.40998197,.40466791,.39760458,.38047695,.37450558,.40231702,.39441767
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"South Dakota","SD",.53085899,.32916462,.24279165,.29167789,.43974477,.527165,.47523385,.34257984,.26583901,.26658624
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Tennessee","TN",.36007068,.38541618,.42267615,.41243193,.39533323,.41730344,.41657457,.38914731,.37880814,.39623246
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Texas","TX",.53037053,.52730578,.5241406,.51850355,.5177477,.51327688,.49391612,.48117816,.48423278,.46920726
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"United States","US",.44521573,.44642112,.44262677,.43984467,.43863246,.43190303,.41957229,.40705165,.40307805,.39551693
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Utah","UT",.44039837,.42118397,.38422304,.36005953,.40878451,.40166792,.37990528,.35298029,.33260256,.33562744
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Vermont","VT",.04846169,.15493494,.18267538,.27621466,.26026261,.13717115,.15774928,.18114926,.27613413,.24663769
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Virginia","VA",.32905483,.31436744,.31713375,.31631547,.29771087,.30343181,.2929146,.2775048,.29832077,.30165178
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Washington","WA",.44233677,.44836274,.43690997,.41760269,.42443705,.42005363,.39601353,.36746788,.36090493,.3631255
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"West Virginia","WV",.07428397,.14306502,.13143949,.09212257,.20800482,.17473288,.07715628,.19502746,.22149931,.11722721
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Wisconsin","WI",.42880785,.4245646,.35692996,.37934196,.41313678,.37758568,.39259967,.41682252,.39671364,.35791528
"English_Proficiency","noeppars",104,"No English proficient parents","No English Proficient Parents",1,"Wyoming","WY",.25251189,.34116971,.24525496,.15101449,.35098365,.43852931,.33353111,.25211102,.23571789,.34845006
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Alabama","AL",.56287551,.58936733,.60573077,.64391351,.65081912,.64993173,.62519872,.58309603,.5952329,.60307527
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Alaska","AK",.39998946,.39006814,.36059165,.43256357,.54533887,.50973493,.40272802,.35004413,.3945967,.40703177
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Arizona","AZ",.7139591,.71098596,.69735265,.66621196,.6582309,.64709336,.6301434,.63225156,.61483532,.58213389
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Arkansas","AR",.64365476,.68349379,.70313847,.66226941,.65205085,.63515019,.60172731,.62803757,.66853565,.66377336
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"California","CA",.68171525,.67401034,.67253935,.6703735,.66441071,.65418309,.64315677,.63856739,.63146836,.62331045
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Colorado","CO",.65819842,.65872651,.63174379,.62944275,.63028753,.64793563,.64160436,.61235869,.59855717,.58754557
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Connecticut","CT",.42594993,.41651371,.40980449,.43176046,.456119,.45622709,.43280202,.43639806,.44729564,.44967437
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Delaware","DE",.453062,.49603328,.50444895,.45699799,.44629157,.42357841,.49255776,.53967452,.51564479,.47900581
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"District of Columbia","DC",.49262601,.41712275,.2802037,.31554344,.36955822,.33046877,.35745627,.40782216,.44289535,.40736556
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Florida","FL",.50774461,.51499009,.51712376,.52014577,.51595169,.51055479,.51154298,.49544129,.49253875,.50236952
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Georgia","GA",.55472142,.56937748,.58809447,.59054035,.56664705,.56576645,.56145042,.54384494,.55633515,.55606961
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Hawaii","HI",.47898316,.47333094,.48412839,.49370584,.46652761,.44303054,.45423964,.51689768,.52353531,.48486245
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Idaho","ID",.65194702,.60711956,.60761249,.57421911,.57704449,.66728514,.65380967,.61817437,.5993197,.55988115
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Illinois","IL",.6572029,.65483749,.64589411,.64556211,.64609224,.63839459,.62385195,.61450672,.60098571,.58877236
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Indiana","IN",.59910274,.57927841,.57232046,.56674057,.58955312,.63215077,.62678468,.5972451,.59914362,.5710448
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Iowa","IA",.63461274,.61810595,.61749208,.60824788,.62637615,.65607059,.59186041,.56035697,.5802502,.59146893
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Kansas","KS",.59157735,.59911877,.62275672,.65286273,.6459614,.63480222,.66063124,.65928531,.59801304,.59029454
