GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014
"Education","age4_5","Age 4 to 5",0,"Wichita, KS",48620,.1578947,.1111111,.1176471,.1052632,.1052632,.15,.1904762,.1428571,.15789473
"Education","age4_5","Age 4 to 5",0,"Winston-Salem, NC",49180,.1176471,.1764706,.1764706,.1764706,.1764706,.2,.2352941,.2,.2631579
"Education","age4_5","Age 4 to 5",0,"Worcester, MA-CT",49340,.1627907,.1463415,.1282051,.1621622,.1842105,.2162162,.21875,.2,.2173913
"Education","age4_5","Age 4 to 5",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,-97,-97,-97,-97,-97,-97
"Education","age6_12","Age 6 to 12",0,"Akron, OH",10420,.0410959,.0405405,.0547945,.0694444,.0675676,.0821918,.0952381,.0689655,.06666667
"Education","age6_12","Age 6 to 12",0,"Albany-Schenectady-Troy, NY",10580,.084507,.0869565,.119403,.115942,.0972222,.0972222,.1142857,.1549296,.15714286
"Education","age6_12","Age 6 to 12",0,"Albuquerque, NM",10740,.2191781,.2207792,.1898734,.2073171,.2289157,.2117647,.1954023,.2325581,.25609756
"Education","age6_12","Age 6 to 12",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.1481481,.1686747,.1686747,.1494253,.137931,.1954023,.1851852,.1388889,.13043478
"Education","age6_12","Age 6 to 12",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.1948819,.2018518,.2192513,.2325175,.2411972,.2415631,.2477718,.258467,.26642984
"Education","age6_12","Age 6 to 12",0,"Augusta-Richmond County, GA-SC",12260,.0545455,.0535714,.0555556,.0377358,.0535714,.0555556,.0769231,.0754717,.09615385
"Education","age6_12","Age 6 to 12",0,"Austin-Round Rock, TX",12420,.2714286,.2653061,.275641,.2839506,.295858,.3028571,.3038674,.3135135,.32446808
"Education","age6_12","Age 6 to 12",0,"Bakersfield, CA",12540,.3977273,.4090909,.4022988,.4111111,.4210526,.4183674,.4444444,.4455445,.43564355
"Education","age6_12","Age 6 to 12",0,"Baltimore-Columbia-Towson, MD",12580,.1115702,.127572,.1350211,.1416309,.1561181,.1708333,.1646091,.1604938,.17842324
"Education","age6_12","Age 6 to 12",0,"Baton Rouge, LA",12940,.0547945,.0533333,.0533333,.0540541,.0533333,.051948,.051948,.0657895,.06410257
"Education","age6_12","Age 6 to 12",0,"Birmingham-Hoover, AL",13820,.05,.040404,.0582524,.0747664,.0761905,.0857143,.0952381,.0784314,.08
"Education","age6_12","Age 6 to 12",0,"Boise City, ID",14260,.125,.1290323,.1384615,.1428571,.1363636,.1408451,.1549296,.1527778,.15068494
"Education","age6_12","Age 6 to 12",0,"Boston-Cambridge-Newton, MA-NH",14460,.2114943,.2224771,.2413793,.245977,.2610722,.2665094,.2696897,.2929782,.29238328
"Education","age6_12","Age 6 to 12",0,"Bridgeport-Stamford-Norwalk, CT",14860,.2696629,.2873563,.3146068,.3111111,.2888889,.3186813,.3369565,.3333333,.32222223
"Education","age6_12","Age 6 to 12",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.06,.0625,.0638298,.0769231,.0851064,.0842105,.0989011,.0989011,.10752688
"Education","age6_12","Age 6 to 12",0,"Cape Coral-Fort Myers, FL",15980,.2857143,.2888889,.2978723,.2888889,.2888889,.3404255,.3125,.3125,.32653061
"Education","age6_12","Age 6 to 12",0,"Charleston-North Charleston, SC",16700,.0555556,.0689655,.0862069,.0701754,.1052632,.1034483,.0666667,.0967742,.09375
"Education","age6_12","Age 6 to 12",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.1269035,.1323529,.1581395,.1902655,.1861472,.1652542,.1764706,.1957447,.19827586
"Education","age6_12","Age 6 to 12",0,"Chattanooga, TN-GA",16860,.0487805,.0454546,.0697675,.0697675,.0851064,.0638298,.0851064,.0666667,.08695652
"Education","age6_12","Age 6 to 12",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.2906611,.3011543,.2969247,.304904,.3167568,.3256831,.336612,.3399123,.33481646
"Education","age6_12","Age 6 to 12",0,"Cincinnati, OH-KY-IN",17140,.0564103,.0502513,.0441176,.0585366,.0669856,.0576923,.0594059,.0742574,.08653846
"Education","age6_12","Age 6 to 12",0,"Cleveland-Elyria, OH",17460,.0717949,.0777202,.0793651,.0855615,.0797872,.0806452,.0710383,.0611111,.07222223
"Education","age6_12","Age 6 to 12",0,"Colorado Springs, CO",17820,.1428571,.1230769,.1384615,.15625,.1538462,.1343284,.1323529,.1212121,.12121212
"Education","age6_12","Age 6 to 12",0,"Columbia, SC",17900,.0533333,.0540541,.0684932,.0779221,.0853658,.0843374,.0769231,.084507,.09722222
"Education","age6_12","Age 6 to 12",0,"Columbus, OH",18140,.0813954,.0823529,.0930233,.1091954,.1235955,.1117318,.121547,.1567568,.1576087
"Education","age6_12","Age 6 to 12",0,"Dallas-Fort Worth-Arlington, TX",19100,.3215434,.3230294,.3244048,.3487699,.360913,.3581461,.3637621,.3678474,.37466308
"Education","age6_12","Age 6 to 12",0,"Dayton, OH",19380,.028169,.0285714,.0571429,.0857143,.0704225,.0684932,.0416667,.0571429,.07142857
"Education","age6_12","Age 6 to 12",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.097561,.1363636,.1395349,.1463415,.1428571,.1463415,.125,.1395349,.15555556
"Education","age6_12","Age 6 to 12",0,"Denver-Aurora-Lakewood, CO",19740,.2358079,.2403433,.2553191,.2541667,.252,.2559055,.2637795,.2687747,.27734375
"Education","age6_12","Age 6 to 12",0,"Des Moines-West Des Moines, IA",19780,.1276596,.1372549,.1320755,.1320755,.1153846,.1538462,.137931,.1451613,.15625
"Education","age6_12","Age 6 to 12",0,"Detroit-Warren-Dearborn, MI",19820,.1507761,.1461187,.1465116,.15311,.1593137,.1620948,.1725,.1838791,.18766066
"Education","age6_12","Age 6 to 12",0,"El Paso, TX",21340,.5287356,.5294118,.5180723,.4941176,.4835165,.4787234,.4574468,.4421053,.43010753
"Education","age6_12","Age 6 to 12",0,"Fresno, CA",23420,.4230769,.43,.4141414,.4059406,.4174757,.4150943,.4392523,.4444444,.44954127
"Education","age6_12","Age 6 to 12",0,"Grand Rapids-Wyoming, MI",24340,.0918367,.1111111,.1111111,.1145833,.1,.1262136,.1313131,.1428571,.14851485
"Education","age6_12","Age 6 to 12",0,"Greensboro-High Point, NC",24660,.125,.1269841,.1451613,.140625,.1515152,.1617647,.1944444,.1866667,.17567568
"Education","age6_12","Age 6 to 12",0,"Greenville-Anderson-Mauldin, SC",24860,.0897436,.1012658,.0875,.0864197,.1219512,.1219512,.113924,.131579,.10666667
"Education","age6_12","Age 6 to 12",0,"Harrisburg-Carlisle, PA",25420,.0681818,.0930233,.1,.075,.0666667,.0851064,.0833333,.106383,.15217391
"Education","age6_12","Age 6 to 12",0,"Hartford-West Hartford-East Hartford, CT",25540,.1588785,.1792453,.1553398,.184466,.1886792,.1743119,.1809524,.2038835,.21782178
"Education","age6_12","Age 6 to 12",0,"Houston-The Woodlands-Sugar Land, TX",26420,.3850174,.3798319,.3908046,.4070513,.4137931,.4254992,.430303,.4285714,.42731276
"Education","age6_12","Age 6 to 12",0,"Indianapolis-Carmel-Anderson, IN",26900,.08,.0874317,.0837696,.0846561,.1,.1025641,.1041667,.1134021,.13333334
"Education","age6_12","Age 6 to 12",0,"Jackson, MS",27140,.0357143,-97,-97,.0357143,.0350877,-97,-97,.0344828,.03508772
"Education","age6_12","Age 6 to 12",0,"Jacksonville, FL",27260,.1,.0991736,.1056911,.1300813,.1300813,.128,.1328125,.1574803,.1496063
"Education","age6_12","Age 6 to 12",0,"Kansas City, MO-KS",28140,.1038251,.1016043,.1145833,.1076923,.0990099,.1170732,.1237624,.1323529,.14975846
"Education","age6_12","Age 6 to 12",0,"Knoxville, TN",28940,.0454546,.0714286,.0704225,.057971,.0704225,.0810811,.0821918,.0694444,.08450704
"Education","age6_12","Age 6 to 12",0,"Lakeland-Winter Haven, FL",29460,.16,.16,.1923077,.1923077,.2075472,.2,.2181818,.1864407,.18965517
"Education","age6_12","Age 6 to 12",0,"Las Vegas-Henderson-Paradise, NV",29820,.3678161,.3798883,.3957219,.3894737,.3958333,.3937824,.390625,.3948718,.40816328
"Education","age6_12","Age 6 to 12",0,"Little Rock-North Little Rock-Conway, AR",30780,.0666667,.078125,.0895522,.0757576,.0769231,.0606061,.0895522,.0746269,.07352941
"Education","age6_12","Age 6 to 12",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.583688,.5868925,.5876524,.5802662,.5809295,.5739693,.5829188,.5923077,.58025753
"Education","age6_12","Age 6 to 12",0,"Louisville/Jefferson County, KY-IN",31140,.045045,.0614035,.0707965,.0803571,.0789474,.0956522,.1140351,.1150443,.09482758
"Education","age6_12","Age 6 to 12",0,"Madison, WI",31540,.0833333,.12,.122449,.1041667,.125,.1568628,.1296296,.1272727,.16666667
"Education","age6_12","Age 6 to 12",0,"McAllen-Edinburg-Mission, TX",32580,.5543478,.5578948,.5789474,.5979381,.5904762,.6146789,.6055046,.5700935,.57009345
"Education","age6_12","Age 6 to 12",0,"Memphis, TN-MS-AR",32820,.0692308,.0687023,.0852713,.075188,.0820896,.0916031,.0962963,.0875912,.09701493
"Education","age6_12","Age 6 to 12",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.5280665,.5290322,.5266666,.5334773,.5350319,.5359477,.556277,.5619658,.54661018
"Education","age6_12","Age 6 to 12",0,"Milwaukee-Waukesha-West Allis, WI",33340,.1006711,.1133333,.1176471,.131579,.1360544,.122449,.12,.1258278,.1292517
"Education","age6_12","Age 6 to 12",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.1543408,.1558442,.1655844,.1730769,.1900312,.2018349,.2018072,.202381,.21148036
"Education","age6_12","Age 6 to 12",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.1029412,.1164384,.1419355,.1372549,.1233766,.1552795,.16875,.1625,.1746988
"Education","age6_12","Age 6 to 12",0,"New Haven-Milford, CT",35300,.1643836,.1756757,.1578947,.1621622,.1917808,.2162162,.2191781,.2054795,.20547946
"Education","age6_12","Age 6 to 12",0,"New Orleans-Metairie, LA",35380,.0833333,.0833333,.0731707,.1022727,.1111111,.1046512,.0909091,.0973451,.10909091
"Education","age6_12","Age 6 to 12",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.3922776,.4093998,.4180564,.4134948,.4156977,.4266432,.4428152,.4529965,.45385069
"Education","age6_12","Age 6 to 12",0,"North Port-Sarasota-Bradenton, FL",35840,.2244898,.2340426,.2173913,.2553191,.2765957,.25,.2857143,.26,.25999999
"Education","age6_12","Age 6 to 12",0,"Ogden-Clearfield, UT",36260,.1142857,.1111111,.1081081,.1052632,.0987654,.1071429,.1325301,.1084337,.10465116
"Education","age6_12","Age 6 to 12",0,"Oklahoma City, OK",36420,.1401869,.1565217,.1452992,.1282051,.1370968,.1653543,.176,.1627907,.18320611
"Education","age6_12","Age 6 to 12",0,"Omaha-Council Bluffs, NE-IA",36540,.1025641,.1084337,.1176471,.1176471,.1294118,.137931,.1590909,.1758242,.14130434
"Education","age6_12","Age 6 to 12",0,"Orlando-Kissimmee-Sanford, FL",36740,.2527473,.2777778,.2826087,.2819149,.2774869,.26943,.2908163,.3065327,.30964467
"Education","age6_12","Age 6 to 12",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.4146341,.4177215,.4285714,.4230769,.4625,.4512195,.45,.425,.43902439
"Education","age6_12","Age 6 to 12",0,"Palm Bay-Melbourne-Titusville, FL",37340,.125,.1578947,.1219512,.1190476,.175,.15,.125,.15,.19047619
"Education","age6_12","Age 6 to 12",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.1270718,.1345794,.1428571,.1436673,.1455224,.1551402,.1701323,.1774809,.17087379
"Education","age6_12","Age 6 to 12",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.3120393,.3341289,.3333333,.3325843,.3272311,.3037383,.2984055,.3033708,.2972973
"Education","age6_12","Age 6 to 12",0,"Pittsburgh, PA",38300,.0414508,.040404,.0463918,.0540541,.0494506,.05,.0502793,.0607735,.05555556
"Education","age6_12","Age 6 to 12",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.2284264,.238806,.2427184,.2631579,.276699,.2788461,.2870813,.2884615,.30476192
"Education","age6_12","Age 6 to 12",0,"Providence-Warwick, RI-MA",39300,.2155689,.2176471,.2098765,.2025317,.2134146,.2125,.2193548,.2281879,.22068965
"Education","age6_12","Age 6 to 12",0,"Provo-Orem, UT",39340,.1186441,.140625,.1323529,.1285714,.125,.1216216,.1447368,.1428571,.14102565
"Education","age6_12","Age 6 to 12",0,"Raleigh, NC",39580,.1666667,.1782178,.1981132,.2,.2155172,.225,.231405,.214876,.23199999
"Education","age6_12","Age 6 to 12",0,"Richmond, VA",40060,.0882353,.0865385,.0925926,.1037736,.1192661,.1261261,.1428571,.1428571,.13513513
"Education","age6_12","Age 6 to 12",0,"Riverside-San Bernardino-Ontario, CA",40140,.4345992,.4255319,.4352442,.4380165,.433735,.428,.4363257,.4444444,.43347639
"Education","age6_12","Age 6 to 12",0,"Rochester, NY",40380,.1041667,.0879121,.1034483,.0888889,.0978261,.0967742,.0869565,.0978261,.09782609
"Education","age6_12","Age 6 to 12",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.3028846,.3299492,.3298429,.3147208,.3349754,.3676471,.3636364,.3671498,.36842105
"Education","age6_12","Age 6 to 12",0,"Salt Lake City, UT",41620,.1764706,.1944444,.205298,.2207792,.2129032,.2229299,.2297297,.2262774,.23021583
"Education","age6_12","Age 6 to 12",0,"San Antonio-New Braunfels, TX",41700,.201005,.2068966,.2264151,.2314815,.2262443,.2227074,.2391304,.2241379,.21982759
"Education","age6_12","Age 6 to 12",0,"San Diego-Carlsbad, CA",41740,.4377224,.4352518,.4341637,.4456522,.4632353,.4708029,.4729242,.469534,.44999999
"Education","age6_12","Age 6 to 12",0,"San Francisco-Oakland-Hayward, CA",41860,.4730878,.4914286,.484058,.4854651,.5028735,.5070822,.5110497,.5243243,.51881719
"Education","age6_12","Age 6 to 12",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.5621302,.5722892,.5889571,.6097561,.6176471,.6300578,.6436782,.6384181,.63186812
"Education","age6_12","Age 6 to 12",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.0454546,.0434783,.0681818,.0952381,.0952381,.1219512,.1162791,.0930233,.08695652
"Education","age6_12","Age 6 to 12",0,"Seattle-Tacoma-Bellevue, WA",42660,.2448276,.2595156,.2673611,.2730376,.2866667,.3092105,.3157895,.3322581,.32802549
"Education","age6_12","Age 6 to 12",0,"Spokane-Spokane Valley, WA",44060,.1086956,.1086956,.1041667,.1304348,.1276596,.125,.1333333,.0888889,.10638298
"Education","age6_12","Age 6 to 12",0,"Springfield, MA",44140,.0925926,.0943396,.1111111,.1454545,.1607143,.1454545,.1372549,.12,.11764706
"Education","age6_12","Age 6 to 12",0,"St. Louis, MO-IL",41180,.0653846,.0653846,.0666667,.0664063,.0658915,.0813954,.0862745,.0787402,.07317073
"Education","age6_12","Age 6 to 12",0,"Stockton-Lodi, CA",44700,.4342105,.44,.4444444,.4533333,.4303797,.4177215,.475,.4871795,.48717949
"Education","age6_12","Age 6 to 12",0,"Syracuse, NY",45060,.0526316,.0689655,.0714286,.0727273,.0877193,.0877193,.0892857,.0727273,.07142857
"Education","age6_12","Age 6 to 12",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.1946903,.2123894,.2044444,.1928251,.2090909,.2072072,.2114538,.2241379,.22222222
"Education","age6_12","Age 6 to 12",0,"Toledo, OH",45780,.0357143,.0357143,.0740741,.0727273,.0925926,.0545455,.0363636,.0384615,.03773585
"Education","age6_12","Age 6 to 12",0,"Tucson, AZ",46060,.2643678,.2643678,.2840909,.2747253,.2777778,.2777778,.2808989,.2873563,.25882354
"Education","age6_12","Age 6 to 12",0,"Tulsa, OK",46140,.0853658,.0777778,.1,.1235955,.1182796,.1182796,.1304348,.1170213,.13829787
"Education","age6_12","Age 6 to 12",0,"Urban Honolulu, HI",46520,.2763158,.2702703,.3055556,.3013699,.2987013,.3048781,.2875,.2911392,.29268292
"Education","age6_12","Age 6 to 12",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.0875,.081761,.0769231,.0980392,.1103896,.1103896,.1118421,.1184211,.10596026
"Education","age6_12","Age 6 to 12",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.2902584,.305835,.3244898,.3200795,.3339731,.3499044,.3622642,.3816514,.39285713
"Education","age6_12","Age 6 to 12",0,"Wichita, KS",48620,.1147541,.1492537,.1323529,.140625,.1428571,.1746032,.1846154,.1846154,.19047619
"Education","age6_12","Age 6 to 12",0,"Winston-Salem, NC",49180,.1052632,.1454545,.1578947,.1525424,.1551724,.1935484,.2089552,.1884058,.20833333
"Education","age6_12","Age 6 to 12",0,"Worcester, MA-CT",49340,.1319444,.1276596,.1357143,.1538462,.1748252,.1760563,.1512605,.2043011,.2
"Education","age6_12","Age 6 to 12",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,-97,-97,-97,-97,-97,-97
"Education","col","With parents who have at least four year college degree",0,"Akron, OH",10420,.5174795,.6164278,.7145432,.6440867,.5627803,.5637792,.5440142,.6460146,.72636545
"Education","col","With parents who have at least four year college degree",0,"Albany-Schenectady-Troy, NY",10580,.5943462,.5819614,.5541916,.5937802,.5404744,.4634369,.4925283,.5275899,.55510545
"Education","col","With parents who have at least four year college degree",0,"Albuquerque, NM",10740,.2117275,.1869995,.1991189,.2096883,.1936556,.1555117,.180152,.2218185,.2138657
"Education","col","With parents who have at least four year college degree",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.3667324,.3841084,.385149,.4366895,.4743586,.3719514,.4156954,.5709927,.5163905
"Education","col","With parents who have at least four year college degree",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.3815079,.3822399,.3873046,.3805894,.3862227,.3739058,.357489,.3673908,.37344995
"Education","col","With parents who have at least four year college degree",0,"Augusta-Richmond County, GA-SC",12260,.4476443,.4836757,.4309208,.4707774,.4786926,.3448628,.393248,.4436978,.40399057
"Education","col","With parents who have at least four year college degree",0,"Austin-Round Rock, TX",12420,.2995863,.3106334,.3140005,.3002024,.2864266,.2928741,.3036509,.3400648,.3229726
"Education","col","With parents who have at least four year college degree",0,"Bakersfield, CA",12540,.0987745,.1058747,.1116599,.0975918,.1063567,.1248306,.1134671,.1116414,.11477098
"Education","col","With parents who have at least four year college degree",0,"Baltimore-Columbia-Towson, MD",12580,.6300157,.6217123,.6270435,.6036053,.5720062,.5711594,.5689393,.5688606,.55514991
"Education","col","With parents who have at least four year college degree",0,"Baton Rouge, LA",12940,.3094335,.5054185,.587041,.4589636,.4180404,.4417184,.4474386,.4153091,.35252714
"Education","col","With parents who have at least four year college degree",0,"Birmingham-Hoover, AL",13820,.4384333,.4008888,.3460931,.3464507,.345594,.3137225,.3422142,.3779215,.30250016
"Education","col","With parents who have at least four year college degree",0,"Boise City, ID",14260,.2003815,.2078839,.2996524,.2748798,.2291248,.2808141,.2470655,.1830969,.21178617
"Education","col","With parents who have at least four year college degree",0,"Boston-Cambridge-Newton, MA-NH",14460,.424823,.4665898,.4826482,.4790061,.4801539,.4818595,.4855617,.4963997,.5067699
"Education","col","With parents who have at least four year college degree",0,"Bridgeport-Stamford-Norwalk, CT",14860,.4639199,.4957428,.4809495,.439255,.4250322,.4499375,.5056028,.5133311,.49974641
"Education","col","With parents who have at least four year college degree",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.4076506,.4637029,.4965462,.4783425,.393384,.4052453,.449959,.4404601,.46495271
"Education","col","With parents who have at least four year college degree",0,"Cape Coral-Fort Myers, FL",15980,.2653625,.2368551,.2323958,.2792936,.2506497,.1879934,.2212323,.2788014,.25091425
"Education","col","With parents who have at least four year college degree",0,"Charleston-North Charleston, SC",16700,.4376126,.4467247,.4079296,.4116569,.3849905,.3234587,.347436,.3436209,.39025971
"Education","col","With parents who have at least four year college degree",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.2845935,.338664,.3327228,.3289898,.3278301,.3012564,.3208673,.3448477,.36106086
"Education","col","With parents who have at least four year college degree",0,"Chattanooga, TN-GA",16860,.3249215,.3284285,.4043666,.2980016,.1954039,.3377179,.4030307,.2709261,.26520231
"Education","col","With parents who have at least four year college degree",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.2934349,.289396,.3077935,.3142769,.3150241,.3149707,.3131664,.3252326,.33900711
"Education","col","With parents who have at least four year college degree",0,"Cincinnati, OH-KY-IN",17140,.5624098,.5796368,.5616652,.5083678,.5513657,.555819,.555553,.5406634,.50564361
"Education","col","With parents who have at least four year college degree",0,"Cleveland-Elyria, OH",17460,.4955441,.5210175,.5290417,.5682102,.5388666,.5516084,.5449739,.5197377,.53504628
"Education","col","With parents who have at least four year college degree",0,"Colorado Springs, CO",17820,.2690083,.3299753,.405795,.3870766,.3324746,.3268042,.3354074,.3434853,.39548203
"Education","col","With parents who have at least four year college degree",0,"Columbia, SC",17900,.4001342,.3842714,.3620523,.3874507,.3549713,.3670135,.3846188,.3594511,.44197792
"Education","col","With parents who have at least four year college degree",0,"Columbus, OH",18140,.4329813,.4818051,.4924064,.475695,.4356762,.4694965,.476003,.3987905,.42851081
"Education","col","With parents who have at least four year college degree",0,"Dallas-Fort Worth-Arlington, TX",19100,.2218868,.2232703,.2265727,.2335527,.2379753,.2371941,.2356414,.2470464,.26822829
"Education","col","With parents who have at least four year college degree",0,"Dayton, OH",19380,.6343935,.5543023,.5282022,.5614591,.5333896,.5323432,.6285735,.637077,.61903584
"Education","col","With parents who have at least four year college degree",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.3806464,.3258621,.4301795,.4220853,.3156258,.25996,.2347097,.2258293,.29983929
"Education","col","With parents who have at least four year college degree",0,"Denver-Aurora-Lakewood, CO",19740,.2547839,.2524722,.2519409,.2530437,.2559316,.2705695,.2662808,.2664085,.2863878
"Education","col","With parents who have at least four year college degree",0,"Des Moines-West Des Moines, IA",19780,.1433309,.2820894,.3053787,.2565273,.2673941,.2685185,.3186927,.2728961,.24489371
"Education","col","With parents who have at least four year college degree",0,"Detroit-Warren-Dearborn, MI",19820,.4613334,.456442,.4527517,.4475593,.4692926,.4743068,.4712104,.5001686,.50638402
"Education","col","With parents who have at least four year college degree",0,"El Paso, TX",21340,.1532952,.1771909,.1882659,.1860894,.1726205,.1911103,.200959,.214647,.24308144
"Education","col","With parents who have at least four year college degree",0,"Fresno, CA",23420,.1196349,.1425757,.1508688,.1450813,.1557074,.153338,.1416021,.1341369,.1318257
"Education","col","With parents who have at least four year college degree",0,"Grand Rapids-Wyoming, MI",24340,.2331211,.2682941,.2880435,.3096186,.333231,.3021913,.2937452,.2931941,.28624886
"Education","col","With parents who have at least four year college degree",0,"Greensboro-High Point, NC",24660,.2170074,.2339573,.2194211,.2027441,.2497944,.2766335,.2218692,.2469946,.26651973
"Education","col","With parents who have at least four year college degree",0,"Greenville-Anderson-Mauldin, SC",24860,.3770208,.3641689,.2973059,.3260573,.3009512,.3128902,.4563334,.368396,.28773409
"Education","col","With parents who have at least four year college degree",0,"Harrisburg-Carlisle, PA",25420,.3798627,.3912025,.4129574,.4872302,.5292215,.5231622,.414884,.3983624,.45320705
"Education","col","With parents who have at least four year college degree",0,"Hartford-West Hartford-East Hartford, CT",25540,.4493434,.4495264,.4240088,.3890137,.4284924,.4780712,.5022795,.4898163,.50686288
"Education","col","With parents who have at least four year college degree",0,"Houston-The Woodlands-Sugar Land, TX",26420,.2265218,.2289409,.243198,.2388433,.236377,.2450111,.25089,.2710727,.2735
"Education","col","With parents who have at least four year college degree",0,"Indianapolis-Carmel-Anderson, IN",26900,.4062904,.3588183,.3749098,.3804096,.3175393,.2948501,.3842183,.4162581,.37541085
"Education","col","With parents who have at least four year college degree",0,"Jackson, MS",27140,.4727977,-97,-97,.5018294,.5110858,-97,-97,.5916339,.50607675
"Education","col","With parents who have at least four year college degree",0,"Jacksonville, FL",27260,.4085917,.423696,.4153599,.4583003,.4718455,.4543104,.5160385,.5324886,.48638228
"Education","col","With parents who have at least four year college degree",0,"Kansas City, MO-KS",28140,.3693676,.3512421,.3509242,.3183087,.350023,.3497459,.3439856,.3283804,.29860428
"Education","col","With parents who have at least four year college degree",0,"Knoxville, TN",28940,.4013883,.3805009,.443303,.3577535,.4390942,.5549714,.5256523,.4654932,.31514287
"Education","col","With parents who have at least four year college degree",0,"Lakeland-Winter Haven, FL",29460,.17487,.1783511,.1989528,.2334902,.2122341,.2118347,.230609,.2162575,.22287217
"Education","col","With parents who have at least four year college degree",0,"Las Vegas-Henderson-Paradise, NV",29820,.1500645,.171485,.1938488,.1967709,.1913631,.1838848,.1873399,.1913475,.20330666
"Education","col","With parents who have at least four year college degree",0,"Little Rock-North Little Rock-Conway, AR",30780,.4621076,.4824847,.4700818,.4148383,.341775,.3420468,.2800246,.2724713,.27884445
"Education","col","With parents who have at least four year college degree",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.2247705,.2340785,.2380332,.2422238,.2483959,.2586825,.2666575,.2736648,.27441528
"Education","col","With parents who have at least four year college degree",0,"Louisville/Jefferson County, KY-IN",31140,.4112246,.4394446,.4650389,.4248117,.38462,.3019766,.2545794,.3024653,.39994788
"Education","col","With parents who have at least four year college degree",0,"Madison, WI",31540,.5756435,.497332,.508463,.496138,.5137457,.5211598,.4101864,.2873682,.33064714
"Education","col","With parents who have at least four year college degree",0,"McAllen-Edinburg-Mission, TX",32580,.1130145,.1117099,.1265907,.1331108,.1388417,.1313176,.1234536,.1302254,.13765223
"Education","col","With parents who have at least four year college degree",0,"Memphis, TN-MS-AR",32820,.3838726,.3648386,.369995,.3059607,.3142758,.3871161,.3456934,.275397,.23425885
"Education","col","With parents who have at least four year college degree",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.3541845,.3584835,.362857,.3596738,.3563426,.3570612,.366673,.3879683,.39543062
"Education","col","With parents who have at least four year college degree",0,"Milwaukee-Waukesha-West Allis, WI",33340,.3094206,.3429485,.3618137,.3551542,.3182677,.3346902,.3541413,.3493134,.37838507
"Education","col","With parents who have at least four year college degree",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.3196877,.3254566,.3570201,.3900793,.3745953,.3636155,.3719026,.392796,.40087759
"Education","col","With parents who have at least four year college degree",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.3360524,.3113869,.2642107,.274372,.2923064,.2801595,.2933348,.312255,.31819111
"Education","col","With parents who have at least four year college degree",0,"New Haven-Milford, CT",35300,.4225603,.3623708,.3954666,.4348253,.4072895,.4261816,.4209862,.4371023,.47240058
"Education","col","With parents who have at least four year college degree",0,"New Orleans-Metairie, LA",35380,.3720166,.2947209,.284753,.2973725,.3220389,.3432782,.3643881,.2997903,.3165223
"Education","col","With parents who have at least four year college degree",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.3701648,.370823,.3764316,.3841884,.3842022,.3819427,.3897145,.3935656,.39905149
"Education","col","With parents who have at least four year college degree",0,"North Port-Sarasota-Bradenton, FL",35840,.307712,.2546479,.2719542,.2977114,.2995507,.2932159,.2769535,.2953916,.273258
"Education","col","With parents who have at least four year college degree",0,"Ogden-Clearfield, UT",36260,.2518696,.2474739,.2432635,.2669559,.2676691,.2492457,.229336,.2869374,.3825855
"Education","col","With parents who have at least four year college degree",0,"Oklahoma City, OK",36420,.2813086,.2727388,.2142204,.2538773,.2431392,.23327,.2248966,.1962921,.18684696
