GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013
"Family_Structure","onekid","One child in family",0,"Chattanooga, TN-GA",16860,.16097486,.2763083,.26403943,.23494285,.24670549,.28466415,.34788516,.2890065
"Family_Structure","onekid","One child in family",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.18760839,.18897572,.18640636,.18017842,.17986254,.17925608,.18437561,.1952666
"Family_Structure","onekid","One child in family",0,"Cincinnati, OH-KY-IN",17140,.21435492,.2708548,.3046298,.23176359,.19900861,.2222068,.23523349,.18423738
"Family_Structure","onekid","One child in family",0,"Cleveland-Elyria, OH",17460,.25328091,.20981786,.19563076,.20584442,.22273597,.21612774,.21443544,.21146604
"Family_Structure","onekid","One child in family",0,"Colorado Springs, CO",17820,.1990695,.22672924,.20777328,.20800662,.18608154,.19122045,.18109359,.15875965
"Family_Structure","onekid","One child in family",0,"Columbia, SC",17900,.26912469,.20131204,.25173956,.30122277,.25522187,.28202662,.28061718,.22998907
"Family_Structure","onekid","One child in family",0,"Columbus, OH",18140,.19306083,.16654442,.17768802,.2154728,.20573986,.20060706,.18224332,.16908838
"Family_Structure","onekid","One child in family",0,"Dallas-Fort Worth-Arlington, TX",19100,.16528627,.16123414,.157561,.15661901,.16033067,.16136248,.15709673,.16388533
"Family_Structure","onekid","One child in family",0,"Dayton, OH",19380,.25185862,.25918055,.24028419,.25276682,.20727904,.19527236,.27372962,.24243714
"Family_Structure","onekid","One child in family",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.31409532,.24282522,.19128433,.1967176,.20166878,.21766967,.22453672,.29761693
"Family_Structure","onekid","One child in family",0,"Denver-Aurora-Lakewood, CO",19740,.16325185,.18407181,.18399882,.19025037,.17344263,.14985067,.17424832,.19145525
"Family_Structure","onekid","One child in family",0,"Des Moines-West Des Moines, IA",19780,.19486241,.16891848,.15666865,.1573651,.17992419,.2212175,.20149313,.10778641
"Family_Structure","onekid","One child in family",0,"Detroit-Warren-Dearborn, MI",19820,.18277395,.19670877,.20001918,.18832602,.17299901,.18299201,.17881282,.16942784
"Family_Structure","onekid","One child in family",0,"El Paso, TX",21340,.14519928,.14940138,.15915747,.15941449,.15997629,.16586566,.18243973,.20633137
"Family_Structure","onekid","One child in family",0,"Fresno, CA",23420,.11363818,.10664543,.10972175,.11725954,.11951964,.13284948,.1294353,.12585571
"Family_Structure","onekid","One child in family",0,"Grand Rapids-Wyoming, MI",24340,.12196466,.14175208,.13871069,.10521978,.15853676,.19657095,.16902359,.12275757
"Family_Structure","onekid","One child in family",0,"Greensboro-High Point, NC",24660,.20369156,.22946917,.18856223,.16444659,.17594595,.16456491,.11426352,.14788337
"Family_Structure","onekid","One child in family",0,"Greenville-Anderson-Mauldin, SC",24860,.25112626,.20888461,.26120234,.2332781,.18276398,.21103565,.20503497,.18673731
"Family_Structure","onekid","One child in family",0,"Harrisburg-Carlisle, PA",25420,.27601293,.25050592,.30999893,.24531943,.29106659,.28159511,.23286802,.21976627
"Family_Structure","onekid","One child in family",0,"Hartford-West Hartford-East Hartford, CT",25540,.24249654,.2360837,.26231292,.25086692,.26081452,.28987086,.24658215,.2117961
"Family_Structure","onekid","One child in family",0,"Houston-The Woodlands-Sugar Land, TX",26420,.17734477,.17470318,.171077,.16710171,.16210277,.1629926,.16972744,.17785712
"Family_Structure","onekid","One child in family",0,"Indianapolis-Carmel-Anderson, IN",26900,.20041449,.18993735,.19448361,.1889199,.19151767,.19389226,.17184412,.19415872
"Family_Structure","onekid","One child in family",0,"Jackson, MS",27140,.21290499,-97,-97,.25274745,.29421458,-97,-97,.30763173
"Family_Structure","onekid","One child in family",0,"Jacksonville, FL",27260,.2495355,.2589106,.26064333,.26736656,.27542594,.30348682,.31596076,.29023573
"Family_Structure","onekid","One child in family",0,"Kansas City, MO-KS",28140,.17426185,.19037616,.17396256,.15318182,.2006337,.20916919,.19493185,.20140284
"Family_Structure","onekid","One child in family",0,"Knoxville, TN",28940,.20737316,.23231344,.24421836,.25349706,.21644461,.17226447,.14811313,.19571565
"Family_Structure","onekid","One child in family",0,"Lakeland-Winter Haven, FL",29460,.16699168,.18488517,.18406375,.16659576,.16226582,.18840556,.19484691,.17894027
"Family_Structure","onekid","One child in family",0,"Las Vegas-Henderson-Paradise, NV",29820,.17700817,.17703643,.17222039,.17468955,.17691869,.1912013,.1858646,.18119863
"Family_Structure","onekid","One child in family",0,"Little Rock-North Little Rock-Conway, AR",30780,.18060811,.27106112,.22801314,.20597626,.18253237,.15625441,.21395631,.22728318
"Family_Structure","onekid","One child in family",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.17664146,.18245484,.18046686,.18271185,.18906084,.19613449,.20236279,.20229897
"Family_Structure","onekid","One child in family",0,"Louisville/Jefferson County, KY-IN",31140,.25395688,.26083428,.23884134,.23144354,.20525247,.17296235,.15326464,.15399003
"Family_Structure","onekid","One child in family",0,"Madison, WI",31540,.30249867,.33041263,.24582765,.26735264,.23953915,.18267314,.20386215,.1828333
"Family_Structure","onekid","One child in family",0,"McAllen-Edinburg-Mission, TX",32580,.09354457,.10149033,.11799522,.12630926,.12733516,.1219613,.11850323,.12903783
"Family_Structure","onekid","One child in family",0,"Memphis, TN-MS-AR",32820,.21459343,.17731319,.19389349,.20108584,.15431079,.16094092,.17989452,.15106979
"Family_Structure","onekid","One child in family",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.2717537,.27068922,.27964967,.28586957,.28543112,.28954661,.28652295,.2787922
"Family_Structure","onekid","One child in family",0,"Milwaukee-Waukesha-West Allis, WI",33340,.20513493,.18877858,.18816563,.17803648,.17863767,.20261256,.20085977,.20849004
"Family_Structure","onekid","One child in family",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.15077883,.16176125,.15678,.15152393,.15957044,.17881298,.18803513,.18748769
"Family_Structure","onekid","One child in family",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.18985115,.22042738,.19297069,.19119492,.17935538,.17099439,.18660872,.18265346
"Family_Structure","onekid","One child in family",0,"New Haven-Milford, CT",35300,.25607571,.25745878,.28441778,.26571968,.21979813,.22087839,.24689402,.22789244
"Family_Structure","onekid","One child in family",0,"New Orleans-Metairie, LA",35380,.20004386,.17520541,.21658988,.23590532,.23300728,.25316796,.3086518,.25828403
"Family_Structure","onekid","One child in family",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.24655543,.24505064,.24481821,.24796598,.24425822,.24389416,.2460514,.24621345
"Family_Structure","onekid","One child in family",0,"North Port-Sarasota-Bradenton, FL",35840,.22692159,.20839232,.2363316,.19315243,.2198521,.23601019,.198036,.21700542
"Family_Structure","onekid","One child in family",0,"Ogden-Clearfield, UT",36260,.15294605,.17760839,.1744217,.1614036,.14076605,.11657513,.1053811,.09679005
"Family_Structure","onekid","One child in family",0,"Oklahoma City, OK",36420,.18516263,.17369598,.18601212,.19161773,.16335607,.15578604,.17562024,.18007405
"Family_Structure","onekid","One child in family",0,"Omaha-Council Bluffs, NE-IA",36540,.13527769,.15080996,.1704157,.20399585,.21435525,.1826316,.1284866,.15344013
"Family_Structure","onekid","One child in family",0,"Orlando-Kissimmee-Sanford, FL",36740,.23444419,.23516966,.24848147,.24970141,.25355628,.2615743,.25374973,.24092722
"Family_Structure","onekid","One child in family",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.15388629,.15248263,.14812003,.13911183,.15160061,.18556079,.17620513,.17675291
"Family_Structure","onekid","One child in family",0,"Palm Bay-Melbourne-Titusville, FL",37340,.28922242,.25923505,.25869092,.26105312,.26805753,.27167687,.32117522,.25660804
"Family_Structure","onekid","One child in family",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.23199931,.24084221,.23399156,.22574733,.23094973,.24413413,.25339058,.24090688
"Family_Structure","onekid","One child in family",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.14808169,.13723905,.13915527,.14939827,.15210271,.16141967,.16820437,.1586419
"Family_Structure","onekid","One child in family",0,"Pittsburgh, PA",38300,.27302223,.24345796,.25462541,.26689902,.24688664,.25535971,.28430095,.26914239
"Family_Structure","onekid","One child in family",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.1842127,.18503429,.17487839,.16962166,.16770537,.17582355,.18106139,.18653548
"Family_Structure","onekid","One child in family",0,"Providence-Warwick, RI-MA",39300,.22325173,.23004301,.21783383,.23208128,.24582332,.22205989,.23094393,.24741668
"Family_Structure","onekid","One child in family",0,"Provo-Orem, UT",39340,.12452216,.12044532,.13478322,.12755805,.11015046,.10515154,.09006724,.10337465
"Family_Structure","onekid","One child in family",0,"Raleigh, NC",39580,.23544109,.22615631,.20333047,.19822006,.1784796,.17298788,.20853743,.21314119
"Family_Structure","onekid","One child in family",0,"Richmond, VA",40060,.24655482,.28091526,.22042567,.20442602,.21985614,.23378216,.27568957,.301626
"Family_Structure","onekid","One child in family",0,"Riverside-San Bernardino-Ontario, CA",40140,.13462466,.13343936,.14301723,.1431739,.14244284,.14447811,.15287918,.16522053
"Family_Structure","onekid","One child in family",0,"Rochester, NY",40380,.18953063,.19877672,.24156359,.2714653,.22420464,.23241349,.2533361,.19267102
"Family_Structure","onekid","One child in family",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.18280545,.18177108,.16065377,.16707955,.16482511,.16343537,.1675036,.18486865
"Family_Structure","onekid","One child in family",0,"St. Louis, MO-IL",41180,.23858456,.25352404,.24715792,.22560553,.23531976,.23034988,.24864222,.24277245
"Family_Structure","onekid","One child in family",0,"Salt Lake City, UT",41620,.14122598,.15079111,.15536283,.14312105,.13693191,.12213927,.14643766,.16612105
"Family_Structure","onekid","One child in family",0,"San Antonio-New Braunfels, TX",41700,.19174027,.20103045,.19172722,.16889875,.1681399,.17349036,.18249315,.18752292
"Family_Structure","onekid","One child in family",0,"San Diego-Carlsbad, CA",41740,.17827332,.18621813,.19172126,.19085614,.19182752,.19826584,.21136257,.21347219
"Family_Structure","onekid","One child in family",0,"San Francisco-Oakland-Hayward, CA",41860,.23410389,.24133363,.22882418,.22561674,.22996193,.22495466,.22213946,.23562859
"Family_Structure","onekid","One child in family",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.21619944,.21989016,.21909568,.22213797,.23146114,.23449937,.23730931,.23675375
"Family_Structure","onekid","One child in family",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.21247174,.29678804,.21987376,.22850792,.2140625,.18529925,.2568416,.26022291
"Family_Structure","onekid","One child in family",0,"Seattle-Tacoma-Bellevue, WA",42660,.21150608,.20304178,.22249916,.2379545,.21549396,.20887871,.21172695,.20211308
"Family_Structure","onekid","One child in family",0,"Spokane-Spokane Valley, WA",44060,.17347257,.18217094,.13913569,.13016404,.14899637,.16655299,.18293045,.2267365
"Family_Structure","onekid","One child in family",0,"Springfield, MA",44140,.16351153,.19589823,.18777615,.21503919,.26867434,.24078539,.22417809,.19318955
"Family_Structure","onekid","One child in family",0,"Stockton-Lodi, CA",44700,.13141567,.12057772,.11094171,.11260395,.14900884,.16026095,.14085947,.14005108
"Family_Structure","onekid","One child in family",0,"Syracuse, NY",45060,.23891616,.20489676,.20983134,.2058095,.23992547,.27172959,.23049048,.2265965
"Family_Structure","onekid","One child in family",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.21841858,.23129728,.26068881,.28692478,.27528349,.25747633,.24027127,.23682345
"Family_Structure","onekid","One child in family",0,"Toledo, OH",45780,.2715587,.24553818,.19235332,.19848251,.1896987,.1895235,.28356814,.32978332
"Family_Structure","onekid","One child in family",0,"Tucson, AZ",46060,.19246554,.17718551,.16108014,.16029416,.1589341,.20204791,.21452402,.20631571
"Family_Structure","onekid","One child in family",0,"Tulsa, OK",46140,.26020595,.19039559,.22089309,.20082445,.1654508,.18969283,.16468802,.14892721
"Family_Structure","onekid","One child in family",0,"Urban Honolulu, HI",46520,.18329908,.20907168,.22320509,.22447442,.2371363,.22909518,.23453625,.23453298
"Family_Structure","onekid","One child in family",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.24457651,.27000573,.3004671,.28714028,.2700243,.25436857,.23736684,.24027266
"Family_Structure","onekid","One child in family",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.24121852,.23194405,.23749515,.23951803,.23217387,.23430863,.23439555,.22572976
"Family_Structure","onekid","One child in family",0,"Wichita, KS",48620,.20683628,.17963965,.17172438,.19311553,.20143121,.18115182,.12505576,.10715033
"Family_Structure","onekid","One child in family",0,"Winston-Salem, NC",49180,.15286233,.14098892,.14099385,.13943872,.15391141,.15079699,.12217218,.11551905
"Family_Structure","onekid","One child in family",0,"Worcester, MA-CT",49340,.2268241,.26095676,.25661239,.25479656,.26433834,.24431357,.25220844,.23298094
"Family_Structure","onekid","One child in family",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,-97,-97,-97,-97,-97
"Family_Structure","twokid","Two children in famiy",0,"Akron, OH",10420,.44161546,.47442681,.48223299,.41020441,.40532193,.35539907,.29026932,.38865674
"Family_Structure","twokid","Two children in famiy",0,"Albany-Schenectady-Troy, NY",10580,.42784259,.41429177,.39943224,.41411152,.4165116,.41185287,.45134923,.45119122
"Family_Structure","twokid","Two children in famiy",0,"Albuquerque, NM",10740,.31547615,.32063869,.39234698,.39844078,.40661523,.39525917,.35742804,.37636626
"Family_Structure","twokid","Two children in famiy",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.38585836,.45827717,.41645986,.34052882,.4367961,.45776072,.48058513,.4107835
"Family_Structure","twokid","Two children in famiy",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.38826454,.39433226,.38927668,.37347403,.38407609,.39017391,.36947444,.38165972
"Family_Structure","twokid","Two children in famiy",0,"Augusta-Richmond County, GA-SC",12260,.40374285,.4671424,.51087821,.5242222,.47853383,.35647205,.31271532,.25593185
"Family_Structure","twokid","Two children in famiy",0,"Austin-Round Rock, TX",12420,.37974375,.40294465,.40520209,.38077986,.37367269,.36128089,.37121457,.39989936
"Family_Structure","twokid","Two children in famiy",0,"Bakersfield, CA",12540,.29349518,.28843275,.30026123,.28968066,.28863516,.29531842,.27711865,.26618513
"Family_Structure","twokid","Two children in famiy",0,"Baltimore-Columbia-Towson, MD",12580,.38408029,.39051878,.41829908,.43090698,.40741622,.42029515,.41877732,.42718801
"Family_Structure","twokid","Two children in famiy",0,"Baton Rouge, LA",12940,.36431462,.45083007,.46390849,.37550905,.33948857,.42877847,.4358184,.40875369
"Family_Structure","twokid","Two children in famiy",0,"Birmingham-Hoover, AL",13820,.49782029,.46955368,.39297295,.40229273,.44338593,.39967778,.34650353,.37784562
"Family_Structure","twokid","Two children in famiy",0,"Boise City, ID",14260,.27809444,.31015819,.27530822,.28421032,.32811153,.34545347,.33193824,.37944886
"Family_Structure","twokid","Two children in famiy",0,"Boston-Cambridge-Newton, MA-NH",14460,.41940907,.43547902,.4509483,.44307122,.44874978,.44925115,.43582854,.44345456
"Family_Structure","twokid","Two children in famiy",0,"Bridgeport-Stamford-Norwalk, CT",14860,.40456674,.44147485,.45674992,.46806967,.45204645,.4276045,.46460757,.45923755
"Family_Structure","twokid","Two children in famiy",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.40669504,.39096174,.43574727,.42724955,.34580052,.38865864,.37459239,.3109515
"Family_Structure","twokid","Two children in famiy",0,"Cape Coral-Fort Myers, FL",15980,.37551153,.39080176,.4165501,.39789847,.35706034,.34811419,.3409104,.394088
"Family_Structure","twokid","Two children in famiy",0,"Charleston-North Charleston, SC",16700,.41010746,.46273038,.44755137,.43687934,.4019677,.38247499,.42785573,.39422464
"Family_Structure","twokid","Two children in famiy",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.36653247,.37639737,.40113795,.38913429,.37303713,.38579735,.39865145,.39046955
"Family_Structure","twokid","Two children in famiy",0,"Chattanooga, TN-GA",16860,.4636046,.24676058,.24398719,.25384802,.30197698,.37029982,.35071489,.42921215
"Family_Structure","twokid","Two children in famiy",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.38375252,.37519178,.38853118,.38188672,.37751001,.37431493,.37805322,.39050314
"Family_Structure","twokid","Two children in famiy",0,"Cincinnati, OH-KY-IN",17140,.41752827,.40321049,.3923502,.38810647,.43315232,.41497949,.39191633,.44533211
"Family_Structure","twokid","Two children in famiy",0,"Cleveland-Elyria, OH",17460,.37573045,.3714565,.38843682,.39830476,.36941031,.41909605,.43144768,.38868287
"Family_Structure","twokid","Two children in famiy",0,"Colorado Springs, CO",17820,.38775435,.37044474,.37190226,.38592637,.42695144,.45779058,.45381248,.47588083
"Family_Structure","twokid","Two children in famiy",0,"Columbia, SC",17900,.35749963,.40554938,.36623639,.34301201,.33332852,.31706402,.39092144,.42762917
"Family_Structure","twokid","Two children in famiy",0,"Columbus, OH",18140,.33090392,.33144724,.39330631,.38784823,.34116742,.34998864,.31400654,.32643798
"Family_Structure","twokid","Two children in famiy",0,"Dallas-Fort Worth-Arlington, TX",19100,.35701883,.3568297,.3633067,.36565393,.35810164,.35221532,.35860062,.35656345
"Family_Structure","twokid","Two children in famiy",0,"Dayton, OH",19380,.29301026,.3064346,.31925732,.40694433,.38816249,.28957829,.32166868,.38230288
"Family_Structure","twokid","Two children in famiy",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.37611631,.47768441,.57456839,.57161808,.45090035,.39408949,.42287427,.40192491
"Family_Structure","twokid","Two children in famiy",0,"Denver-Aurora-Lakewood, CO",19740,.38045481,.34267244,.33595479,.35821307,.35394314,.35864246,.35037023,.36042339
"Family_Structure","twokid","Two children in famiy",0,"Des Moines-West Des Moines, IA",19780,.28500229,.32361084,.37456471,.45025128,.38199136,.337378,.29780653,.40319663
"Family_Structure","twokid","Two children in famiy",0,"Detroit-Warren-Dearborn, MI",19820,.37942171,.38665658,.38699052,.38040063,.3566229,.33850375,.35388067,.37230942
"Family_Structure","twokid","Two children in famiy",0,"El Paso, TX",21340,.32899711,.32643953,.32119375,.32742849,.35864577,.34127921,.33663684,.35958678
"Family_Structure","twokid","Two children in famiy",0,"Fresno, CA",23420,.30196229,.31628773,.3283805,.3169027,.29548454,.29366249,.29883581,.28011596
"Family_Structure","twokid","Two children in famiy",0,"Grand Rapids-Wyoming, MI",24340,.418311,.43160847,.37539139,.35324398,.33867818,.37245905,.41868103,.33041254
"Family_Structure","twokid","Two children in famiy",0,"Greensboro-High Point, NC",24660,.38246363,.36143965,.3260113,.34558406,.33955738,.35975286,.39696917,.38582817
"Family_Structure","twokid","Two children in famiy",0,"Greenville-Anderson-Mauldin, SC",24860,.36423627,.4020291,.44626361,.42458439,.3938449,.37832323,.40132609,.44806167
"Family_Structure","twokid","Two children in famiy",0,"Harrisburg-Carlisle, PA",25420,.36350787,.2651507,.38000214,.49736637,.43602589,.54310131,.51386875,.34170061
"Family_Structure","twokid","Two children in famiy",0,"Hartford-West Hartford-East Hartford, CT",25540,.44877648,.42143488,.40671703,.39998817,.43133375,.45414525,.44638714,.42513525
"Family_Structure","twokid","Two children in famiy",0,"Houston-The Woodlands-Sugar Land, TX",26420,.34895954,.36363715,.36244461,.35596317,.36279544,.37284055,.36480224,.36133605
"Family_Structure","twokid","Two children in famiy",0,"Indianapolis-Carmel-Anderson, IN",26900,.36635259,.38862595,.35630903,.39619926,.38205406,.33697239,.3995094,.40154791
"Family_Structure","twokid","Two children in famiy",0,"Jackson, MS",27140,.30245143,-97,-97,.38152927,.4245674,-97,-97,.42912728
"Family_Structure","twokid","Two children in famiy",0,"Jacksonville, FL",27260,.4713859,.43490696,.4115867,.42968395,.44427541,.36392438,.39597341,.46542844
"Family_Structure","twokid","Two children in famiy",0,"Kansas City, MO-KS",28140,.3656247,.42024067,.37840852,.36262137,.37434271,.34212384,.34002578,.33878753
"Family_Structure","twokid","Two children in famiy",0,"Knoxville, TN",28940,.4306511,.40399393,.38027745,.34937751,.37879544,.53348488,.59272093,.41066697
"Family_Structure","twokid","Two children in famiy",0,"Lakeland-Winter Haven, FL",29460,.30107036,.31131524,.33427221,.35031229,.36226255,.37332368,.34734315,.34499872
"Family_Structure","twokid","Two children in famiy",0,"Las Vegas-Henderson-Paradise, NV",29820,.35572737,.36947414,.36853743,.37909871,.37160316,.37782392,.39188188,.38359889
"Family_Structure","twokid","Two children in famiy",0,"Little Rock-North Little Rock-Conway, AR",30780,.3735927,.46568599,.46635062,.3518523,.31945312,.44953361,.41305164,.36554036
"Family_Structure","twokid","Two children in famiy",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.35907137,.36485228,.3712289,.36688372,.36499199,.36861017,.37355849,.38018048
"Family_Structure","twokid","Two children in famiy",0,"Louisville/Jefferson County, KY-IN",31140,.36488688,.37139359,.36350742,.37191147,.4154754,.37862125,.36370504,.40236253
"Family_Structure","twokid","Two children in famiy",0,"Madison, WI",31540,.46342427,.41366702,.46459886,.4784143,.30533507,.32749316,.3514832,.27902904
"Family_Structure","twokid","Two children in famiy",0,"McAllen-Edinburg-Mission, TX",32580,.24549772,.28419507,.30252239,.29010421,.2810078,.25794226,.26427242,.26838923
"Family_Structure","twokid","Two children in famiy",0,"Memphis, TN-MS-AR",32820,.38360938,.42385799,.33002567,.27508637,.30034816,.39651471,.38074711,.34865969
"Family_Structure","twokid","Two children in famiy",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.42497966,.42597294,.42200294,.43044671,.43923944,.43658772,.42023829,.42612055
"Family_Structure","twokid","Two children in famiy",0,"Milwaukee-Waukesha-West Allis, WI",33340,.35671246,.38720021,.37666142,.36481375,.34650764,.35800421,.37551689,.37280566
"Family_Structure","twokid","Two children in famiy",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.29526743,.31186289,.37214506,.39697823,.360728,.36098889,.36320555,.34052688
"Family_Structure","twokid","Two children in famiy",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.4003047,.36759451,.35594517,.37363058,.36997131,.36159858,.33731353,.36264834
"Family_Structure","twokid","Two children in famiy",0,"New Haven-Milford, CT",35300,.39443249,.43763745,.43400604,.41908655,.46385765,.48097911,.44624263,.44699305
"Family_Structure","twokid","Two children in famiy",0,"New Orleans-Metairie, LA",35380,.42007768,.44311038,.3783178,.37815207,.40697852,.4260509,.42450979,.39735469
"Family_Structure","twokid","Two children in famiy",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.41264951,.4117257,.41091579,.40909097,.41253409,.41243002,.40944341,.40625879
"Family_Structure","twokid","Two children in famiy",0,"North Port-Sarasota-Bradenton, FL",35840,.35810027,.37494242,.40793014,.34072337,.3208507,.33357391,.32787779,.37883997
"Family_Structure","twokid","Two children in famiy",0,"Ogden-Clearfield, UT",36260,.26130891,.32462418,.36763534,.37858787,.34227428,.2969327,.30803996,.32760942
"Family_Structure","twokid","Two children in famiy",0,"Oklahoma City, OK",36420,.31127608,.30157992,.36974293,.39053044,.37534449,.35921279,.3586241,.39753559
"Family_Structure","twokid","Two children in famiy",0,"Omaha-Council Bluffs, NE-IA",36540,.38609836,.43210092,.31259,.30573905,.30479541,.28368363,.30994025,.2618736
"Family_Structure","twokid","Two children in famiy",0,"Orlando-Kissimmee-Sanford, FL",36740,.42442364,.42395639,.39773291,.42858896,.43593216,.42156079,.4271861,.396346
"Family_Structure","twokid","Two children in famiy",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.39875665,.37755218,.35688704,.38608766,.38009769,.35602874,.34622586,.35684067
"Family_Structure","twokid","Two children in famiy",0,"Palm Bay-Melbourne-Titusville, FL",37340,.46206918,.41752207,.39254862,.35373312,.3580572,.39788663,.46220705,.52023143
"Family_Structure","twokid","Two children in famiy",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.40525076,.40913647,.40414107,.41269782,.42423674,.41474217,.41446,.43790749
"Family_Structure","twokid","Two children in famiy",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.31497282,.3217378,.3243342,.32525247,.33672351,.34541687,.35313863,.33598638
"Family_Structure","twokid","Two children in famiy",0,"Pittsburgh, PA",38300,.43152085,.40347272,.42682031,.48117328,.49266025,.4820601,.47728434,.44187644
"Family_Structure","twokid","Two children in famiy",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.35780415,.34350085,.33640406,.35522193,.37694198,.37158653,.37339953,.39139414
"Family_Structure","twokid","Two children in famiy",0,"Providence-Warwick, RI-MA",39300,.40455309,.41610995,.4396832,.42988998,.42700446,.4423157,.39832446,.42302728
"Family_Structure","twokid","Two children in famiy",0,"Provo-Orem, UT",39340,.21236295,.22106789,.2688348,.29200339,.26310545,.2843962,.301552,.31054956
"Family_Structure","twokid","Two children in famiy",0,"Raleigh, NC",39580,.3840971,.41065934,.403887,.38240567,.38921362,.38327426,.39531523,.4040089
"Family_Structure","twokid","Two children in famiy",0,"Richmond, VA",40060,.44959196,.42329863,.43830794,.43711859,.47296533,.45785245,.42025703,.39017093
"Family_Structure","twokid","Two children in famiy",0,"Riverside-San Bernardino-Ontario, CA",40140,.31515673,.32649052,.3334212,.31583053,.31098527,.32463574,.33796361,.35115752
"Family_Structure","twokid","Two children in famiy",0,"Rochester, NY",40380,.44172862,.41791248,.38339978,.38040999,.50731087,.47000283,.32680073,.39682946
"Family_Structure","twokid","Two children in famiy",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.35626632,.36005923,.34647483,.34706137,.35960367,.36410278,.36944163,.37184832
"Family_Structure","twokid","Two children in famiy",0,"St. Louis, MO-IL",41180,.42824143,.38827628,.39083385,.41827232,.40890765,.39767259,.41908368,.42686874
"Family_Structure","twokid","Two children in famiy",0,"Salt Lake City, UT",41620,.30070701,.29991639,.25847387,.26866245,.32134297,.32327902,.30061659,.29361311
"Family_Structure","twokid","Two children in famiy",0,"San Antonio-New Braunfels, TX",41700,.35606197,.33916512,.33666193,.34365031,.33340392,.33445716,.34840479,.36678514
"Family_Structure","twokid","Two children in famiy",0,"San Diego-Carlsbad, CA",41740,.37191972,.39908734,.36629263,.38756391,.41520756,.39003551,.35974729,.3722626
"Family_Structure","twokid","Two children in famiy",0,"San Francisco-Oakland-Hayward, CA",41860,.41089618,.41176018,.42346573,.43680719,.4403381,.44217479,.44020113,.42952037
"Family_Structure","twokid","Two children in famiy",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.44495675,.43576315,.4334347,.45709762,.47055718,.46127766,.44364747,.45598286
"Family_Structure","twokid","Two children in famiy",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.32773915,.42830083,.46403897,.378831,.39888006,.43497491,.37854964,.29882982
"Family_Structure","twokid","Two children in famiy",0,"Seattle-Tacoma-Bellevue, WA",42660,.38807088,.39013728,.40238658,.41923577,.41999796,.40330234,.42317373,.4262549
"Family_Structure","twokid","Two children in famiy",0,"Spokane-Spokane Valley, WA",44060,.27087536,.28375879,.37483206,.38351974,.37131694,.34025794,.34048873,.43023804
"Family_Structure","twokid","Two children in famiy",0,"Springfield, MA",44140,.41573539,.37539446,.41894278,.39690599,.39846227,.42162558,.36821499,.40320081
"Family_Structure","twokid","Two children in famiy",0,"Stockton-Lodi, CA",44700,.32427123,.34736019,.36004597,.34727314,.33222589,.34557843,.34189567,.34934545
"Family_Structure","twokid","Two children in famiy",0,"Syracuse, NY",45060,.38927409,.36993513,.30007592,.34143865,.39214322,.37606859,.40022689,.37951833
"Family_Structure","twokid","Two children in famiy",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.42190737,.42183697,.4254638,.43267319,.43621692,.41216892,.39270043,.42234278
"Family_Structure","twokid","Two children in famiy",0,"Toledo, OH",45780,.35064271,.42802107,.41351351,.39850935,.36521831,.33736688,.4499833,.41154936
