GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"District of Columbia","DC",.2954495,.2389308,.1844036,.1895463,.2363118,.2727684,.299227,.2593693,.23571034
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Florida","FL",.2221243,.2210335,.220999,.2230048,.2336826,.2389956,.2360208,.2301631,.23360647
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Georgia","GA",.1683853,.1647879,.1632371,.1780489,.1918867,.1810907,.1817978,.188657,.19766121
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Hawaii","HI",.1685374,.1629551,.1772157,.2009351,.1625712,.1456242,.1425826,.1519011,.16869482
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Idaho","ID",.1537915,.1534225,.1232301,.1167708,.15609,.1166022,.1210256,.1355151,.12313735
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Illinois","IL",.1371719,.1312215,.1286855,.1332623,.1344586,.1389637,.1487944,.1451254,.14177206
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Indiana","IN",.1279853,.1521928,.1598202,.1474261,.1721629,.1742665,.14233,.1410329,.15105505
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Iowa","IA",.2376634,.1986424,.1226365,.1409981,.1775887,.1691666,.1614655,.1529143,.16453435
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Kansas","KS",.1723388,.1658172,.1675205,.1776652,.1768314,.1900247,.1697249,.1408133,.17306283
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Kentucky","KY",.1555098,.1512754,.141658,.1345754,.1491343,.1630058,.1701203,.1857748,.181962
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Louisiana","LA",.1603874,.1414507,.15114,.1367285,.1284637,.1327736,.1696302,.2385148,.2206126
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Maine","ME",.2304401,.1939448,.1266992,.1409404,.2520169,.2761182,.173271,.1742934,.18602668
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Maryland","MD",.1775117,.1745301,.1671782,.1726242,.1686418,.1772956,.1840222,.1909592,.18548681
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Massachusetts","MA",.223766,.2206867,.2324827,.2243333,.2141354,.2246321,.2310413,.2291381,.22308706
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Michigan","MI",.1254057,.1210381,.1251701,.1067919,.088983,.1047843,.1172296,.1084331,.11112846
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Minnesota","MN",.168436,.1840846,.2174177,.2185719,.2150168,.2043027,.1889721,.1851171,.16856775
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Mississippi","MS",.1782589,.164024,.133718,.1067033,.0797001,.0932826,.1496033,.1374106,.1159407
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Missouri","MO",.1432555,.1407832,.1433738,.1967019,.2095607,.1624597,.145431,.1562257,.17789964
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Montana","MT",.1118708,.077866,.0241843,.0465938,.0602402,.0460259,.0854917,.1247515,.10178439
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Nebraska","NE",.1749549,.1637656,.1792954,.1966426,.198498,.222291,.2163303,.1611084,.19059747
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Nevada","NV",.1788004,.1974648,.1969408,.1925385,.1915583,.1997886,.2134047,.1968667,.19043539
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"New Hampshire","NH",.1486318,.162806,.1433394,.1296535,.1354834,.1668244,.2096017,.2004827,.2097507
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"New Jersey","NJ",.1882684,.1819953,.1732094,.1752309,.1765659,.1716565,.1872871,.1929122,.18292464
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"New Mexico","NM",.2002611,.2157299,.2206131,.220347,.228223,.1980458,.1856484,.199967,.2058197
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"New York","NY",.2687018,.2596955,.2584895,.2551391,.2438896,.2434518,.2509891,.2554517,.25352481
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"North Carolina","NC",.1667441,.1749211,.1715469,.1601242,.169145,.1824628,.1775382,.1751697,.17252825
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"North Dakota","ND",.0229469,-97,-97,.1908594,.1824917,.1134687,.1349234,.1462718,.11550931
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Ohio","OH",.1481467,.1505126,.1359307,.1473056,.1579082,.153749,.1629598,.1590997,.16718498
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Oklahoma","OK",.1762974,.178624,.1548281,.1757478,.1762639,.1682741,.1633379,.1710557,.1904586
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Oregon","OR",.1910561,.1903547,.1526245,.1420458,.1439699,.1553747,.1726525,.1645145,.15404639
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Pennsylvania","PA",.1665204,.1801818,.1757795,.1687928,.1700481,.2053422,.2154878,.2025775,.19771589
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Rhode island","RI",.3189889,.2949415,.2688079,.2641245,.2932871,.2700412,.2410351,.2763628,.27369219
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"South Carolina","SC",.1797586,.1642834,.180213,.1769449,.1558101,.1543276,.1515348,.148776,.16128059
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"South Dakota","SD",.1777729,.2527251,.1719616,.1376677,.2592536,.2858169,.3513499,.2588548,.103532
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Tennessee","TN",.1332447,.1416908,.1556736,.1550354,.1388315,.1635642,.1830806,.1605509,.17132825
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Texas","TX",.1886704,.1813675,.182013,.188712,.1885468,.1883474,.1965295,.1957868,.19215523
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"United States","US",.1884683,.1859444,.1845319,.1850998,.1866471,.1900792,.1931813,.1906324,.19009538
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Utah","UT",.1432588,.1583449,.1579051,.1524214,.139127,.1507837,.1653012,.1537984,.16135283
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Vermont","VT",.0571373,.1718319,.1456529,.0582914,.1079169,.0729805,.0515201,.0592852,.02335051
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Virginia","VA",.1446103,.1440895,.1554945,.1409557,.1509921,.1730516,.1617731,.1510612,.15856293
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Washington","WA",.1894938,.1795049,.1546541,.1536261,.1701685,.1582409,.1552546,.1515998,.1580857
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"West Virginia","WV",.105924,.1495469,.1584299,.0950158,.1265453,.1875321,.1495452,.133966,.12338638
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Wisconsin","WI",.1384321,.158672,.1581134,.1235712,.1113263,.1392843,.1708579,.1730464,.1700564
"Family_Structure","sPar",130,"One-parent families","In single parent families",1,"Wyoming","WY",.1175857,.169129,.1999457,.0641802,.0458831,.1039924,.1379092,.1525573,.20293738
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Alabama","AL",.8105478,.8344437,.8418653,.8378734,.835467,.8314708,.8377059,.8344256,.82482255
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Alaska","AK",.8916817,.8787205,.8040882,.7503712,.7898765,.8365955,.8082673,.7587009,.76604027
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Arizona","AZ",.8090243,.8128722,.8016769,.7965918,.7957464,.7689081,.7668723,.7890335,.78927886
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Arkansas","AR",.7956759,.7863707,.7932196,.801881,.7775684,.7792656,.8050711,.8384798,.85217792
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"California","CA",.8195923,.8200729,.8217307,.8216296,.8185641,.8125718,.8123494,.8169138,.81848037
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Colorado","CO",.8187597,.8276871,.8107372,.8122293,.8168722,.828343,.8371028,.8231844,.80511677
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Connecticut","CT",.8318138,.8366625,.8324697,.8136497,.8028268,.8188968,.8210164,.8128784,.82236791
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Delaware","DE",.8788332,.8521019,.8213124,.820504,.8130345,.7823889,.7896335,.8039305,.767663
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"District of Columbia","DC",.7045505,.7610692,.8155964,.8104537,.7636882,.7272316,.7007731,.7406307,.76428968
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Florida","FL",.7778757,.7789665,.779001,.7769952,.7663174,.7610044,.7639791,.7698368,.76639354
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Georgia","GA",.8316147,.8352121,.8367629,.8219512,.8081133,.8189093,.8182022,.811343,.80233878
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Hawaii","HI",.8314626,.837045,.8227843,.7990649,.8374288,.8543758,.8574173,.8480989,.83130515
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Idaho","ID",.8462085,.8465775,.8767699,.8832293,.84391,.8833978,.8789744,.8644849,.87686265
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Illinois","IL",.8628281,.8687785,.8713145,.8667377,.8655415,.8610363,.8512056,.8548746,.85822791
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Indiana","IN",.8720146,.8478072,.8401799,.8525739,.827837,.8257335,.85767,.8589671,.84894496
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Iowa","IA",.7623366,.8013576,.8773635,.8590019,.8224112,.8308334,.8385345,.8470857,.83546567
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Kansas","KS",.8276612,.8341829,.8324795,.8223348,.8231686,.8099753,.8302751,.8591867,.82693714
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Kentucky","KY",.8444902,.8487246,.8583421,.8654246,.8508657,.8369942,.8298797,.8142252,.81803799
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Louisiana","LA",.8396126,.8585494,.84886,.8632715,.8715363,.8672264,.8303698,.7614852,.77938741
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Maine","ME",.7695599,.8060552,.8733009,.8590596,.7479831,.7238818,.826729,.8257065,.81397331
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Maryland","MD",.8224883,.8254699,.8328218,.8273758,.8313583,.8227044,.8159778,.8090408,.81451321
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Massachusetts","MA",.776234,.7793133,.7675173,.7756667,.7858646,.7753679,.7689587,.7708619,.77691293
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Michigan","MI",.8745943,.8789619,.8748299,.8932081,.9110169,.8952157,.8827704,.8915669,.88887155
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Minnesota","MN",.831564,.8159154,.7825823,.7814281,.7849832,.7956973,.8110279,.8148829,.83143228
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Mississippi","MS",.8217411,.8359759,.8662819,.8932967,.9202998,.9067174,.8503968,.8625894,.88405931
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Missouri","MO",.8567445,.8592168,.8566262,.8032981,.7904393,.8375403,.854569,.8437743,.82210034
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Montana","MT",.8881292,.922134,.9758157,.9534062,.9397598,.9539741,.9145083,.8752485,.89821559
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Nebraska","NE",.825045,.8362343,.8207046,.8033574,.801502,.7777089,.7836697,.8388916,.80940253
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Nevada","NV",.8211996,.8025352,.8030592,.8074616,.8084417,.8002114,.7865953,.8031332,.80956459
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"New Hampshire","NH",.8513682,.837194,.8566607,.8703465,.8645166,.8331756,.7903983,.7995173,.79024929
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"New Jersey","NJ",.8117316,.8180047,.8267906,.8247691,.8234341,.8283435,.8127129,.8070878,.81707537
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"New Mexico","NM",.7997389,.7842701,.7793869,.779653,.771777,.8019542,.8143516,.800033,.79418033
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"New York","NY",.7312981,.7403045,.7415106,.7448609,.7561104,.7565482,.7490109,.7445483,.74647522
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"North Carolina","NC",.8332559,.825079,.8284531,.8398758,.8308551,.8175372,.8224618,.8248303,.82747173
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"North Dakota","ND",.9770532,-97,-97,.8091406,.8175083,.8865313,.8650766,.8537282,.88449067
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Ohio","OH",.8518533,.8494874,.8640693,.8526945,.8420919,.846251,.8370402,.8409003,.83281505
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Oklahoma","OK",.8237026,.821376,.8451719,.8242521,.8237361,.831726,.8366621,.8289443,.8095414
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Oregon","OR",.8089439,.8096454,.8473755,.8579542,.8560301,.8446253,.8273475,.8354855,.84595358
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Pennsylvania","PA",.8334796,.8198183,.8242205,.8312072,.8299519,.7946578,.7845122,.7974225,.80228412
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Rhode island","RI",.6810111,.7050586,.7311921,.7358755,.7067129,.7299588,.7589649,.7236372,.72630781
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"South Carolina","SC",.8202414,.8357166,.819787,.8230551,.8441899,.8456724,.8484652,.851224,.83871943
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"South Dakota","SD",.8222271,.7472749,.8280384,.8623323,.7407464,.7141831,.6486501,.7411453,.89646798
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Tennessee","TN",.8667552,.8583092,.8443264,.8449646,.8611684,.8364358,.8169194,.8394491,.82867175
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Texas","TX",.8113296,.8186324,.817987,.8112881,.8114532,.8116526,.8034704,.8042132,.80784476
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"United States","US",.8115317,.8140556,.8154681,.8149002,.8133529,.8099208,.8068187,.8093676,.80990463
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Utah","UT",.8567411,.8416551,.8420949,.8475786,.8608729,.8492162,.8346989,.8462015,.83864719
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Vermont","VT",.9428627,.8281682,.8543471,.9417086,.8920831,.9270195,.9484799,.9407148,.97664946
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Virginia","VA",.8553897,.8559105,.8445055,.8590444,.8490079,.8269484,.8382269,.8489388,.84143704
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Washington","WA",.8105062,.8204951,.8453459,.8463739,.8298315,.8417591,.8447454,.8484002,.8419143
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"West Virginia","WV",.894076,.8504531,.8415701,.9049842,.8734547,.8124679,.8504548,.866034,.87661362
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Wisconsin","WI",.8615679,.841328,.8418866,.8764288,.8886737,.8607157,.8291421,.8269535,.8299436
"Family_Structure","tPar",132,"Two-parent families","In two-parent families",1,"Wyoming","WY",.8824142,.830871,.8000543,.9358198,.9541169,.8960075,.8620908,.8474427,.79706264
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Alabama","AL",.2578393,.2521172,.3234504,.3723826,.3616259,.32587,.3420149,.3902642,.43436527
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Alaska","AK",.3356462,.3658742,.3141332,.3543301,.3965254,.2981353,.2366714,.2045297,.18566014
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Arizona","AZ",.4319532,.4349793,.4231237,.4134465,.4172175,.4101995,.3996654,.4146688,.41000381
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Arkansas","AR",.3935268,.3443214,.3478127,.3900085,.4249608,.3978057,.3817096,.3748907,.40806165
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"California","CA",.39205,.3887308,.3863679,.3811342,.3764865,.3753302,.3755412,.37027,.36215705
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Colorado","CO",.3826866,.4026942,.4101465,.3902923,.3989066,.3947743,.3714777,.3769118,.36728698
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Connecticut","CT",.30017,.2835205,.2819467,.3018554,.2992356,.2765855,.2767949,.2995933,.29531106
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Delaware","DE",.3781009,.318193,.3876897,.4006322,.3093439,.292474,.3609135,.3268814,.24989866
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"District of Columbia","DC",.3179371,.3498542,.32647,.2461661,.2175221,.3251615,.3347646,.2739089,.30699572
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Florida","FL",.2887296,.2879841,.2826782,.2743316,.2775464,.2799985,.2930976,.2931463,.28991789
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Georgia","GA",.3506875,.3573272,.3682621,.3857794,.3787607,.3654279,.3804243,.3822256,.37024248
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Hawaii","HI",.332004,.3053695,.3030234,.2794815,.2689996,.3119089,.308952,.3065146,.32066363
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Idaho","ID",.4023081,.4513538,.5084927,.4860748,.4454066,.4710827,.495696,.471435,.43496013
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Illinois","IL",.3707458,.3835799,.3779244,.3742586,.3802142,.3906639,.3764849,.3641119,.36501628
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Indiana","IN",.3849889,.390059,.3984744,.3859533,.4161408,.4151201,.3687963,.3626816,.4079856
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Iowa","IA",.3748859,.3860993,.3592525,.3348334,.3194957,.3684174,.4706687,.4140997,.36745608
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Kansas","KS",.4124784,.3962801,.4028452,.3962967,.3415393,.3744409,.4370961,.4310603,.42761287
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Kentucky","KY",.3001962,.3101685,.3103475,.338907,.3406444,.3178174,.3093378,.3169214,.31581876
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Louisiana","LA",.3044688,.3072277,.3395181,.3435272,.3095021,.2825158,.2880677,.3277352,.33236372
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Maine","ME",.275876,.3323803,.2913966,.2179144,.2225317,.2706654,.4209328,.3954601,.24070096
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Maryland","MD",.2947095,.3268797,.3265912,.3175853,.3278304,.3362408,.3219327,.3047284,.30612731
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Massachusetts","MA",.2934827,.2833275,.2836486,.2847658,.2819324,.2820853,.2902924,.280958,.2761955
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Michigan","MI",.3571417,.343636,.3436533,.3601454,.392474,.3881295,.3643648,.3757822,.37643895
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Minnesota","MN",.3531593,.3248661,.3283426,.3453426,.3641453,.3463745,.3389745,.3584353,.33106863
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Mississippi","MS",.2893318,.2700315,.338871,.3982312,.3572953,.3101045,.3512291,.3889688,.38996038
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Missouri","MO",.3611004,.3395705,.2952608,.3377038,.3776638,.3665197,.3503233,.3471465,.34812415
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Montana","MT",.2465815,.3150772,.332778,.3458077,.4724534,.4300131,.2477569,.132077,.23576207
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Nebraska","NE",.4085544,.3966726,.4643756,.4487044,.4057896,.4580275,.46931,.4790285,.50190997
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Nevada","NV",.3934712,.3953616,.3956995,.3865111,.3865738,.3677975,.3622341,.3632554,.37861031
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"New Hampshire","NH",.3264764,.3183277,.228345,.2253304,.2925204,.3158666,.2971343,.2860872,.27146551
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"New Jersey","NJ",.2887591,.287694,.2907789,.2819833,.2708154,.2702487,.2709167,.2713142,.2738755
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"New Mexico","NM",.4219272,.4168389,.3861351,.3795081,.3957758,.4058596,.4117442,.4400108,.49171752
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"New York","NY",.2993005,.2986745,.2952245,.3023992,.3096618,.3054395,.3039159,.3072815,.30570668
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"North Carolina","NC",.3563198,.3676274,.3663348,.3645276,.3869948,.4018918,.4044824,.3965808,.40100497
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"North Dakota","ND",.2881944,-97,-97,.4260189,.4366005,.3948612,.251972,.1950189,.45526412
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Ohio","OH",.3145974,.3548405,.3458293,.3426365,.3583589,.353471,.3582953,.3419345,.31559038
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Oklahoma","OK",.4301526,.4485207,.418927,.417405,.4084793,.4181085,.3990559,.3779724,.42151675
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Oregon","OR",.394994,.3776843,.3857176,.3974112,.3927155,.3958825,.4096264,.4042857,.40468463
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Pennsylvania","PA",.3089844,.3066503,.3181881,.3131191,.2971731,.2991048,.2836584,.2905418,.29293182
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Rhode island","RI",.3277064,.3449341,.3607324,.3473098,.3208119,.2893248,.2861716,.2902577,.28941649
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"South Carolina","SC",.3482668,.3550508,.2931302,.2977272,.3722299,.3642388,.3315952,.3308336,.33620241
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"South Dakota","SD",.3144147,.4334777,.4466199,.4298571,.3341232,.2877567,.364361,.4948067,.39973921
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Tennessee","TN",.3495948,.3563933,.3593724,.3632409,.3975827,.3738288,.3632341,.3784238,.37672079
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Texas","TX",.4166816,.4151277,.4193769,.4203095,.4180196,.4183367,.4116596,.4066441,.41175285
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"United States","US",.3615934,.3611283,.3601364,.3587522,.3595096,.3591375,.3578313,.355797,.3539564
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Utah","UT",.4732052,.4349393,.4185508,.4240648,.4236444,.4565272,.4730381,.4404469,.43370104
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Vermont","VT",.1509637,.1584496,.201328,.1819456,.2030748,.3066259,.2364822,.2843027,.31647262
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Virginia","VA",.3014534,.2811817,.2716964,.2831829,.2935718,.2965036,.3076545,.3114392,.30899569
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Washington","WA",.3616039,.3655218,.3660527,.3412246,.3397117,.3618018,.3474355,.3498261,.34952623
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"West Virginia","WV",.3739425,.2353992,.2220237,.3168069,.3529176,.3838181,.2891037,.2205666,.3216942
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Wisconsin","WI",.3293814,.3500985,.3485576,.3586063,.3786468,.3508929,.386538,.4156964,.36935595
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Wyoming","WY",.4794189,.374117,.3651002,.504579,.5048537,.3598597,.3182154,.4059954,.42354748
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Alabama","AL",.4859949,.4318071,.384659,.3755554,.39127,.3897202,.3670503,.3693164,.35431087
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Alaska","AK",.3889414,.3318046,.3962791,.3330815,.3110389,.440605,.3917357,.4024974,.40280131
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Arizona","AZ",.3249044,.3268678,.3320111,.3363245,.338422,.3360642,.3375747,.3346754,.33966112
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Arkansas","AR",.3691672,.390693,.3858595,.3101876,.2901924,.3670599,.3704654,.3441511,.35018843
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"California","CA",.3585133,.3643847,.3666552,.3672269,.3684468,.369388,.3695435,.373685,.38090774
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Colorado","CO",.3779991,.3516164,.346515,.3595615,.3737929,.3838859,.3608916,.3689591,.38938215
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Connecticut","CT",.4191054,.435095,.4333883,.4351897,.4471959,.4503344,.457372,.4459109,.44131583
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Delaware","DE",.3659815,.3971645,.3589082,.3589534,.4622667,.4578598,.397092,.3848522,.46010411
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"District of Columbia","DC",.3417466,.3531511,.3761185,.4356672,.4744821,.3758431,.3617567,.4034699,.35913521
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Florida","FL",.4130158,.4148977,.4171762,.4219787,.4197966,.4131683,.4075232,.4169118,.41950762
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Georgia","GA",.3877581,.3869309,.3773802,.3580821,.3750281,.3857204,.3589569,.3636574,.38041747
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Hawaii","HI",.4108633,.439485,.4012464,.4221131,.4376794,.3975895,.3838777,.3921221,.39156312
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Idaho","ID",.3296772,.3446792,.288947,.2619343,.2966665,.3336976,.3187418,.3356007,.36762735
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Illinois","IL",.3850105,.374261,.3875538,.3853637,.380098,.3735119,.3824776,.3918641,.39541113
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Indiana","IN",.3396024,.3509874,.3698038,.3734638,.3420261,.3312409,.3844847,.4011097,.35059753
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Iowa","IA",.3892042,.3923341,.3694036,.3793558,.3771268,.3457636,.3105491,.3520744,.37040338
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Kansas","KS",.370483,.3532531,.3559739,.3917762,.3776386,.3538988,.3493656,.3551044,.34836271
