GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Minnesota","MN",.2580851,.24822474,.26927507,.26025295,.23440608,.18503508,.19807827,.20383315,.16614334,.14873819,.13887644,.13703153,.15876846,.15847665,.14141221,.16928516,.18716906
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Missouri","MO",.27376652,.26640308,.28078678,.29619536,.27258322,.22595222,.19417587,.18717206,.16832218,.15750533,.14469013,.12659068,.14489122,.14578986,.14070399,.16970673,.20621218
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Mississippi","MS",.28286943,.28388643,.22007655,.25814238,.29471219,.2829912,.24218237,.24471112,.19942401,.14289877,.16256301,.15951444,.15393192,.18252122,.17696001,.10517077,.12173209
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Montana","MT",.12201352,.07856341,.06167301,.09075228,.09736548,.11938439,.12510447,.14248765,.13184297,.13156995,.1106111,.18718056,.2147015,.13678341,.14669472,.19295219,.30111372
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"North Carolina","NC",.33823416,.33041489,.28733677,.27326179,.2510981,.20657015,.19118375,.18864474,.1772483,.15867668,.13502669,.11433469,.10388723,.11820337,.13790345,.15059622,.14836487
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"North Dakota","ND",.3227382,-97,-97,.19743085,.10746828,.10087029,.22179559,.23825526,.14611825,.16292557,.23836529,.20680714,.11814062,.19958965,.23043823,.24941088,.30380946
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Nebraska","NE",.24579282,.26868984,.3018589,.30251884,.25458387,.17352533,.20588171,.18677092,.14839387,.17744978,.14656976,.13473946,.1219528,.12633044,.15179634,.16217774,.13327269
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"New Hampshire","NH",.20993029,.22841474,.22679886,.17244215,.16171931,.20500875,.16371967,.09285508,.160276,.15778662,.11768319,.1363484,.14462031,.19262968,.19156,.32451937,.25926837
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"New Jersey","NJ",.21518765,.22111499,.22557662,.22353329,.19292127,.17812328,.17480625,.17343527,.17557372,.16273867,.14632793,.13923584,.13606898,.12792017,.1339304,.18090434,.17217749
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"New Mexico","NM",.16324677,.18247025,.21170461,.20126152,.21494868,.2134832,.1458929,.11801812,.14005733,.14162363,.14099336,.12745324,.08492101,.07684665,.08395644,.12540023,.11664187
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Nevada","NV",.20286362,.21670322,.22510341,.22276123,.20254818,.17582335,.17418922,.17596702,.16343403,.13005462,.10183893,.0993582,.10118706,.09077612,.10653134,.10592344,.10872333
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"New York","NY",.18979421,.19935261,.19389062,.18418808,.17743398,.16837929,.15907924,.15435065,.1573704,.15754734,.15266629,.1520119,.15102354,.14472577,.1379597,.15081377,.15636712
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Ohio","OH",.27735993,.28853327,.27322903,.23620392,.20563003,.21113245,.21500592,.20233834,.20093757,.19567131,.17140712,.16787033,.18363379,.18906827,.18822451,.18788634,.19470356
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Oklahoma","OK",.24501319,.24930596,.19897237,.23375799,.25232393,.23322247,.20646025,.17140508,.2011485,.20838869,.18031754,.16713828,.17062061,.17435741,.14365581,.10926314,.11429346
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Oregon","OR",.25667688,.26948205,.25157624,.23042236,.20523843,.16238905,.16225353,.17033182,.1441644,.14213312,.12596171,.09039514,.08883812,.10251772,.11725071,.12565742,.13750792
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Pennsylvania","PA",.2151037,.21472669,.21940529,.23059292,.21739686,.1861518,.17357108,.18225244,.17403236,.16002788,.1687306,.17080577,.16842419,.15676522,.1459379,.17981236,.189556
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Rhode island","RI",.16307485,.1980579,.20089945,.20349327,.16756496,.14487526,.17448694,.15417084,.12834366,.14406194,.14013292,.14296417,.12214283,.1272338,.15047954,.18417311,.21282992
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"South Carolina","SC",.2537348,.28862286,.2952635,.29719019,.28548193,.23648873,.21515276,.21279758,.18133156,.16403919,.14357731,.11149683,.11431623,.12245582,.12255567,.17238568,.17619956
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"South Dakota","SD",.26135245,.24098925,.17088912,.15232965,.25244418,.30897793,.24479885,.29746571,.28599569,.18537687,.23114648,.31441641,.27025282,.15220885,.17737749,-97,.21270388
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Tennessee","TN",.30804774,.31392363,.29951566,.30035803,.3089543,.27121976,.22072552,.21898355,.24459255,.22485434,.16717336,.16542339,.16656207,.14232486,.14037675,.1988157,.19700183
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Texas","TX",.23216279,.23570006,.2311846,.22171688,.20118822,.17796321,.16892077,.16607577,.15837409,.15348715,.145715,.13375024,.12625112,.1289966,.13418965,.15785781,.15615977
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"United States","US",.21183906,.21966755,.21752289,.21023686,.19354665,.17463666,.16471545,.15899701,.1530495,.14458233,.1344139,.12652682,.12261517,.12289129,.12748753,.14920437,.15203311
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Utah","UT",.26964635,.26411739,.27562934,.241565,.20380501,.18677376,.16215228,.15339099,.16112517,.13894078,.09668036,.09728775,.1109226,.11449596,.12850261,.10891954,.12988421
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Virginia","VA",.24617381,.26514482,.24871121,.23591614,.22424121,.19040582,.18033105,.17687151,.16954572,.16672508,.15254298,.14417289,.13782297,.14006333,.14507538,.16460471,.16696517
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Vermont","VT",.24653126,.14085686,.1992708,.20025405,.17102244,.17177345,.16292255,.1883672,.25418338,.36408097,.23016922,.17099932,.20615503,.14081421,.2283954,.17646505,.1731388
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Washington","WA",.2192679,.21900594,.21897328,.21499525,.20274845,.19082972,.18372272,.17351782,.161715,.14425743,.14185044,.13643226,.12161945,.12708551,.13244945,.15823159,.15622136
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Wisconsin","WI",.25606871,.2428809,.22204807,.21421541,.19875273,.20746002,.18583386,.15853998,.15164611,.14400826,.13268,.10810325,.11852805,.1256893,.12810481,.18406975,.16218647
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"West Virginia","WV",.20524071,.29525763,.29233423,.2135718,.12962715,.15987659,.16905427,.14750883,.15744151,.21688116,.25492921,.20791979,.20235451,.14551817,.09036432,.13736126,.11523344
"Parent_Years_US","prtUS5to9yrs",203,"At least one parent in US 5-9 years, none less than 5","At least one parent in US 5-9 years, none less than 5",1,"Wyoming","WY",.34056056,.42070773,.27770489,.24804348,.35451818,.40118727,.27699861,.14543658,.14105447,.15987371,.18986364,.11932544,.01469417,.09647851,.13654213,-97,.07966588
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Alaska","AK",.42598164,.43861878,.49012676,.44205293,.39640266,.35744375,.27542809,.27370927,.36540848,.34181437,.28722781,.29897341,.33520952,.37955031,.34011671,.26739684,.30779573
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Alabama","AL",.26934335,.3166301,.3447096,.32834753,.34390897,.38309371,.43236986,.47244194,.51661408,.51236248,.51651454,.53874439,.47251332,.4505738,.4541927,.36402544,.34625965
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Arkansas","AR",.39284554,.40392238,.4130556,.45734015,.45962614,.47225961,.51476926,.54027075,.5350818,.50115585,.45098889,.45142826,.46723458,.44659644,.3986738,.34999818,.33929652
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Arizona","AZ",.37758306,.39303368,.40004721,.40652668,.4242337,.43277091,.43491018,.44667521,.45172095,.44330311,.42701146,.42637682,.41740602,.38489765,.33781195,.31884882,.30952948
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"California","CA",.41553527,.4073877,.40686759,.39859807,.38699353,.38262218,.3848207,.39134756,.39351472,.39260015,.39680168,.39306206,.3877444,.38005537,.34420145,.29533002,.29016313
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Colorado","CO",.40790197,.41582641,.37730369,.40291503,.45633644,.486696,.49237785,.47892818,.50157744,.51175642,.47535247,.43607652,.40848595,.39484674,.3703436,.32266083,.29238251
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Connecticut","CT",.36542776,.35809305,.35377383,.36254758,.38200986,.40862101,.42375517,.42546853,.43056145,.42705768,.39398426,.37562934,.40442869,.40252304,.36561984,.34017229,.34604269
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"District of Columbia","DC",.42807615,.33674413,.34290054,.36147264,.30957755,.32325667,.34279534,.37155244,.33867657,.3251394,.39242965,.45227075,.44976911,.33819407,.33175436,.35871604,.33440471
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Delaware","DE",.44932282,.38796732,.28781602,.37459761,.42374006,.46390301,.44569096,.44725028,.50211668,.4491888,.46836427,.53703243,.54449093,.47949168,.42651981,.46315891,.42680931
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Florida","FL",.3487967,.35296127,.35402691,.36572537,.38823032,.40305623,.408566,.40853795,.41135514,.41906419,.40712351,.39142811,.38511804,.37978449,.36034313,.32106921,.31276485
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Georgia","GA",.34947795,.35464799,.38625067,.41526204,.44374532,.47690833,.48103431,.48913676,.49775118,.49935865,.49446547,.48757979,.46771398,.43803224,.36855239,.33532611,.33110106
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Hawaii","HI",.32248873,.32190874,.34625158,.37696692,.3582654,.30704442,.31358403,.32189494,.33463255,.34519932,.33764201,.36242926,.36537182,.3108103,.33160546,.31905127,.32057732
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Iowa","IA",.3493087,.34660429,.39024651,.44202507,.42960447,.39467418,.40200272,.47055584,.46387061,.43236399,.398987,.36918482,.39663249,.40042219,.39741492,.37590468,.36712465
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Idaho","ID",.39811915,.42798135,.39020056,.36368585,.42538202,.4192791,.41672635,.42936042,.39470854,.38815796,.36633536,.34049535,.43554467,.48904452,.39135066,.42634782,.38362411
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Illinois","IL",.3966864,.41320971,.41578397,.45077673,.46422946,.46700358,.48798379,.47865754,.46769717,.46235928,.46116823,.45738593,.45142472,.42747805,.37726367,.32828581,.3191354
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Indiana","IN",.33862066,.35703775,.35317564,.35817343,.41341057,.44936824,.4528335,.47931942,.5145753,.49854392,.48365393,.47935095,.47776139,.45733517,.43821496,.34659904,.35672361
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Kansas","KS",.35066998,.37450185,.39297134,.38955629,.43592352,.47350433,.50858349,.49902526,.4487243,.4472422,.46229839,.44313881,.43389618,.43824822,.40898493,.38074619,.34276864
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Kentucky","KY",.25719041,.29296362,.28432444,.32808772,.36551782,.34737238,.35971686,.42061216,.44704813,.45207602,.46712402,.44120052,.43061009,.40844068,.35857606,.35770276,.35500994
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Louisiana","LA",.34643412,.31802586,.32875198,.35581458,.34299463,.37364677,.37669367,.33953071,.35245511,.36366332,.34887394,.39291319,.3843891,.34335402,.34566841,.28843322,.30196419
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Massachusetts","MA",.35716164,.33980259,.34700006,.37655872,.37756026,.38587525,.40939996,.41990706,.40889776,.4114418,.39364761,.38050568,.38122246,.37299678,.3646864,.3342565,.33392549
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Maryland","MD",.37635151,.37065393,.3606216,.37247369,.38703489,.39835218,.42398211,.44857761,.43740028,.45069289,.45803878,.43644977,.44619775,.42980886,.3818531,.39217472,.36614358
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Maine","ME",.33929837,.36383787,.35178125,.26925963,.25501239,.26804349,.34456012,.38804403,.28284088,.25058812,.34146473,.34826231,.3731254,.38640848,.35816902,.21134299,.2851761
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Michigan","MI",.3482472,.34438717,.38432175,.40586469,.41050416,.43301478,.41526246,.43308514,.43995711,.43179855,.42988679,.39146027,.39150313,.383688,.35755444,.33100072,.32818124
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Minnesota","MN",.37292767,.38016722,.3766802,.37371156,.42103824,.47132516,.45946103,.45806977,.45905963,.4462319,.46149805,.45621482,.41793925,.39856544,.39086726,.35703823,.33200401
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Missouri","MO",.36276716,.39063519,.4028078,.3876622,.39818069,.42775881,.45184591,.45885009,.45507807,.44445771,.45260787,.46396506,.43640721,.39755908,.38809112,.29312596,.32739854
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Mississippi","MS",.27927881,.30219913,.35006797,.37413749,.3591668,.37947977,.45468682,.3945896,.39968121,.45831832,.4535822,.40474674,.38735405,.37597802,.39946693,.37754375,.33330581
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Montana","MT",.39797145,.44423401,.40973365,.41764969,.38896483,.22474921,.26962391,.39771777,.35290554,.36523771,.33842039,.21453911,.25078174,.30355,.27878189,.34105471,.24819121
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"North Carolina","NC",.33678705,.35941145,.39700884,.41457421,.45245016,.49386862,.50189382,.50013089,.52917236,.5469203,.52146077,.50380325,.49533302,.46909076,.41668034,.35569659,.34690601
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"North Dakota","ND",.29403368,-97,-97,.35085031,.4016861,.28321591,.23443173,.42836568,.41192803,.48585615,.52052391,.44320443,.40409034,.38299328,.39980373,.41592044,.35320619
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Nebraska","NE",.45379043,.38480312,.36129192,.41016757,.43204167,.45414051,.44586566,.49269262,.5047946,.41736156,.44481939,.49281579,.4678098,.4069387,.40432617,.3035889,.34082037
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"New Hampshire","NH",.28810099,.28067479,.30613527,.29097378,.37712616,.37648964,.35431868,.41277224,.38454652,.3961634,.45151952,.36173704,.36998183,.38394973,.32694128,.2477106,.275554
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"New Jersey","NJ",.39172199,.39002076,.37855527,.37507951,.40014389,.41485298,.40896177,.41582423,.42680389,.41215643,.41066873,.42326561,.42173642,.40820479,.38608617,.34950617,.34760702
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"New Mexico","NM",.37949845,.32611859,.3208963,.39337459,.36582768,.384238,.45218551,.44963607,.45528451,.45127308,.41901463,.39303222,.39830136,.38899052,.30747032,.23210408,.27500364
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Nevada","NV",.41951665,.41191828,.41314557,.41197777,.40519223,.4161863,.41760567,.40347299,.41098127,.44030327,.46599099,.47257933,.44557157,.40501186,.37077531,.3371537,.33927768
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"New York","NY",.41271746,.40484351,.40968245,.39932665,.39536485,.39667338,.40083826,.40493158,.39499003,.39255071,.39606202,.40045995,.39398423,.38270745,.36747268,.3375307,.34120908
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Ohio","OH",.29533264,.29489377,.32898819,.39094135,.40875572,.38262564,.38275293,.41218489,.40149581,.38785899,.42361191,.43379387,.40515697,.38474485,.36941472,.36015901,.35266232
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Oklahoma","OK",.36510789,.36332285,.4223496,.39443582,.3961502,.46776709,.46414015,.47478423,.47819149,.45435566,.47125331,.45925525,.41132531,.40141124,.40979275,.4326503,.38856539
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Oregon","OR",.39272147,.38960567,.41515985,.44707769,.47702995,.49826548,.48175406,.43733078,.4531014,.46664104,.47606751,.46138388,.42510244,.41305342,.37974557,.31902879,.31104431
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Pennsylvania","PA",.34880969,.37048957,.37997514,.38431966,.38842079,.40476888,.39685535,.38165846,.40429601,.4158735,.40096208,.3807486,.38385645,.39828095,.37547281,.30512419,.31848243
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Rhode island","RI",.4106251,.37565449,.38476878,.38192251,.38010895,.3926042,.40527976,.40634736,.37842083,.3380248,.37896863,.41729397,.39716926,.33781329,.29353258,.33904985,.30217248
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"South Carolina","SC",.31613478,.32871065,.3164809,.30106598,.35258201,.4480508,.45936236,.45168611,.49295381,.48485303,.49344161,.50366163,.45921138,.45195332,.40880531,.3349973,.34296903
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"South Dakota","SD",.13904119,.36021921,.47737965,.42887154,.38803127,.33566129,.40566376,.43993768,.43258968,.46449277,.49666345,.52827233,.36981329,.37599468,.41617748,-97,.45391858
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Tennessee","TN",.30874214,.34751859,.38125518,.40445513,.38618395,.41861328,.46749279,.45728603,.44400415,.45956829,.49241397,.49362722,.46715608,.45055971,.43338412,.35552511,.34618828
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Texas","TX",.38679105,.39372543,.39690369,.40896004,.42359477,.4388608,.43960294,.44697827,.45475715,.44940218,.44012612,.42266232,.41650179,.40815502,.37127659,.31152499,.32147619
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"United States","US",.387348,.38694879,.39148802,.39765918,.40532494,.41550162,.42029279,.42628211,.42976281,.42791542,.42660931,.42029333,.41215068,.39945394,.36894038,.32651731,.3235485
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Utah","UT",.35517636,.37668997,.37603393,.40700158,.42715538,.44711077,.47699302,.49387583,.46287638,.45829973,.50270605,.46786222,.42319787,.44417471,.41337353,.37254262,.31106567
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Virginia","VA",.35007539,.35026902,.38099715,.39785129,.40619367,.41526496,.40869904,.42788875,.43974873,.43421793,.45236459,.4496485,.42355651,.4200826,.40802708,.35479456,.35598862
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Vermont","VT",.22330585,.42439693,.4631632,.41232136,.39386791,.36106467,.32818368,.40560618,.39594069,.3721641,.40871233,.35477155,.3989248,.56897706,.46808624,.37023798,.30705649
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Washington","WA",.38429937,.37957838,.40321827,.41710678,.42692482,.44610605,.4330081,.44413361,.45060635,.43598592,.43739513,.43697256,.42981142,.39864218,.37979966,.36357918,.3644273
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Wisconsin","WI",.38179308,.3733165,.39613205,.38743907,.39340577,.40873191,.41517439,.45413339,.45921594,.43800634,.43925512,.4719522,.449182,.41319212,.3850781,.31360057,.32064322
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"West Virginia","WV",.41553929,.42721081,.30077642,.27465808,.38219965,.41500485,.4879629,.42948216,.39908147,.38407052,.35732305,.46333805,.3721337,.28908098,.34443444,.38863391,.48993263
"Parent_Years_US","prtUS10to19yrs",205,"At least one parent in US 10-19 years, none less than 10","At least one parent in US 10-19 years, none less than 10",1,"Wyoming","WY",.24854574,.20289974,.31522784,.26601449,.16185395,.23509511,.36605892,.48998383,.54517508,.51076347,.4210909,.47429183,.48667789,.42361471,.4719511,-97,.32618114
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Alaska","AK",.35697699,.36087307,.33280212,.36540061,.37123576,.41508272,.45530149,.44980082,.40966907,.40999883,.42245725,.37227592,.41629276,.40961456,.32730836,.44675168,.39723629
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Alabama","AL",.24830407,.18646005,.15582405,.19057913,.22243871,.22811832,.21216977,.22202009,.20718138,.24338867,.26217106,.25352386,.26717812,.25212216,.2933836,.36441356,.36583456
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Arkansas","AR",.18032722,.20066085,.1891907,.18722486,.2080825,.23973562,.23091932,.22050898,.24159406,.25368184,.298118,.30721211,.32206482,.33361942,.33924001,.47274965,.44663411
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"Arizona","AZ",.24563235,.23386197,.24502109,.2842699,.31531966,.34106496,.35388055,.35384956,.35297829,.35812491,.37659141,.38513926,.39710456,.43087241,.47873986,.47817048,.47179276
"Parent_Years_US","prtUS20pyrs",207,"At least one parent in US 20+ years, none less than 20","At least one parent in US 20+ years, none less than 20",1,"California","CA",.3387827,.34233215,.34313133,.359707,.39176121,.41479784,.42174137,.42383713,.42678574,.42836776,.42829868,.43690607,.44268551,.44967598,.48495251,.52854735,.52800238
