GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013
"Education","col",112,"Parents with at least four-year college degree","With parents who have at least four year college degree",1,"South Carolina","SC",.35137403,.34457412,.30469823,.32307193,.31985438,.30545339,.33626753,.32359171
"Education","col",112,"Parents with at least four-year college degree","With parents who have at least four year college degree",1,"South Dakota","SD",.28920272,.25481558,.42223865,.46132869,.32253754,.35055545,.30347133,.23327099
"Education","col",112,"Parents with at least four-year college degree","With parents who have at least four year college degree",1,"Tennessee","TN",.36008653,.31431597,.31629488,.30911636,.3053216,.31882262,.3214632,.29824734
"Education","col",112,"Parents with at least four-year college degree","With parents who have at least four year college degree",1,"Texas","TX",.19905342,.204019,.21228787,.21370989,.2107822,.21475399,.21906187,.23206502
"Education","col",112,"Parents with at least four-year college degree","With parents who have at least four year college degree",1,"United States","US",.29649982,.30119687,.30585727,.30787081,.30795264,.31031644,.31623724,.32473296
"Education","col",112,"Parents with at least four-year college degree","With parents who have at least four year college degree",1,"Utah","UT",.28473988,.28399223,.2881538,.28507102,.25345948,.23967037,.26322648,.30843475
"Education","col",112,"Parents with at least four-year college degree","With parents who have at least four year college degree",1,"Vermont","VT",.63017315,.60310704,.71775204,.6893037,.63870472,.7252863,.63524908,.61016119
"Education","col",112,"Parents with at least four-year college degree","With parents who have at least four year college degree",1,"Virginia","VA",.49208245,.50148869,.49122903,.49306822,.49401879,.49785191,.51173246,.50532657
"Education","col",112,"Parents with at least four-year college degree","With parents who have at least four year college degree",1,"Washington","WA",.31815425,.31963515,.31993484,.32658237,.32767853,.32721582,.33151925,.34312344
"Education","col",112,"Parents with at least four-year college degree","With parents who have at least four year college degree",1,"West Virginia","WV",.50519055,.64243668,.62459946,.57325095,.44616508,.49535587,.6182813,.5428412
"Education","col",112,"Parents with at least four-year college degree","With parents who have at least four year college degree",1,"Wisconsin","WI",.30879498,.31902838,.34035972,.34167227,.31548473,.33282992,.33206546,.30140999
"Education","col",112,"Parents with at least four-year college degree","With parents who have at least four year college degree",1,"Wyoming","WY",.24881561,.25700051,.25368679,.19401772,.17445353,.23907472,.38146779,.42574432
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Alabama","AL",.26924032,.29665387,.2719712,.28939959,.32375136,.33401421,.30792078,.28709087
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Alaska","AK",.0848565,.09717802,.08359943,.09421013,.14407697,.15200998,.07223769,.01821857
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Arizona","AZ",.33628508,.34255546,.36450759,.34431452,.31138653,.31850699,.31393048,.31140992
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Arkansas","AR",.36368436,.35382101,.40520415,.4198738,.40687293,.3761133,.35380161,.39759341
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"California","CA",.33069313,.32318392,.32553035,.3215099,.31147313,.30664566,.30518907,.29597309
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Colorado","CO",.31725395,.29166263,.33466619,.36508411,.32090569,.29091755,.30315599,.28803414
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Connecticut","CT",.08689138,.09737644,.09084519,.10736943,.11789023,.11717926,.09832285,.08859392
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Delaware","DE",.21190481,.19885792,.23496607,.24300314,.25574753,.22559124,.25714934,.25813007
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"District of Columbia","DC",.28581798,.22116564,.20007724,.22141135,.27755013,.27317351,.21247227,.15579771
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Florida","FL",.15199399,.14705886,.1436179,.14999345,.15997849,.15851627,.14883691,.13684572
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Georgia","GA",.23418023,.25027949,.25133172,.25127053,.25062922,.26238194,.26192656,.25459325
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Hawaii","HI",.07851489,.06543446,.06425066,.0788665,.08731821,.06572078,.04842904,.05547365
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Idaho","ID",.37507099,.34444949,.33631453,.376174,.38063735,.38928428,.38622731,.31706664
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Illinois","IL",.24521448,.24452478,.2363736,.24917844,.2395208,.22364652,.23013052,.22804481
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Indiana","IN",.28566143,.27416363,.26847804,.2443482,.28477514,.33231586,.28829727,.23951139
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Iowa","IA",.35462037,.3289589,.25893283,.24792583,.31615785,.33889166,.30739862,.27471223
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Kansas","KS",.29630256,.3067742,.34179866,.35780847,.33522919,.3327772,.3377009,.31063145
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Kentucky","KY",.21973304,.1495903,.16411687,.18734388,.22375771,.25306258,.28054053,.23061258
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Louisiana","LA",.13864636,.18156151,.2047945,.18503453,.19053748,.18110882,.16094908,.18571462
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Maine","ME",.14911899,.13665468,.07671351,.13977513,.19022922,.09691232,.0645459,.10297527
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Maryland","MD",.11192582,.11928976,.14551094,.16530265,.16749515,.16870052,.17449912,.16865999
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Massachusetts","MA",.14098695,.13148847,.12550613,.13589069,.13351861,.12021599,.11631185,.11050209
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Michigan","MI",.18401268,.1804824,.18466139,.16589086,.16688657,.189376,.17500824,.1583671
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Minnesota","MN",.22898668,.24455404,.26508123,.24961731,.23860003,.24810085,.22191274,.20482785
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Mississippi","MS",.21088573,.26494941,.2663655,.32956415,.3307865,.30601636,.27630943,.23665684
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Missouri","MO",.18859084,.17649637,.25275499,.24252987,.1823947,.17728128,.18128462,.19849034
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Montana","MT",.1231405,.08537623,.04176241,.08515608,.0780962,.04950687,.0222385,.01160849
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Nebraska","NE",.42540559,.38487786,.36768597,.36605743,.39119563,.41841099,.39165586,.41534591
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Nevada","NV",.33035067,.3150239,.33363885,.34366703,.32570031,.32718322,.32221574,.2858758
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"New Hampshire","NH",.05184136,.05044012,.04453667,.07952008,.07634718,.06854296,.08950363,.04883804
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"New Jersey","NJ",.12273744,.11275147,.1093021,.11832669,.11881069,.11478703,.12467603,.12839222
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"New Mexico","NM",.40635005,.40056691,.38425064,.40312403,.38159031,.3511332,.33859292,.30991361
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"New York","NY",.17156136,.16947681,.17527027,.18166035,.18714368,.18353359,.1853867,.18605432
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"North Carolina","NC",.32055795,.32159954,.32269016,.32265174,.30189401,.30311283,.32408369,.33532375
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"North Dakota","ND",.0102657,-97,-97,.11650915,.15881802,.14562786,.09862209,.03379791
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Ohio","OH",.11700325,.09967553,.09172572,.11705675,.13129577,.12482782,.1389924,.15076889
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Oklahoma","OK",.31211758,.30360514,.32599053,.34675187,.31970811,.30670124,.34118792,.35959673
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Oregon","OR",.29730311,.30363899,.30689904,.32540616,.32318905,.30239639,.2750397,.27195874
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Pennsylvania","PA",.12708634,.13063106,.13797577,.11949177,.13030982,.16475762,.14954613,.14952895
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Rhode island","RI",.25392812,.23142055,.21915478,.1826781,.1943959,.23791213,.22400573,.19792062
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"South Carolina","SC",.22233769,.21468967,.23060894,.2351626,.2398348,.23867427,.23313369,.27073258
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"South Dakota","SD",.27942041,.28236523,.2192464,.1065234,.14168209,.24018387,.4047313,.34592408
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Tennessee","TN",.18317567,.25108647,.26419735,.23492922,.2515263,.24991313,.25557542,.2970095
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Texas","TX",.38948601,.37136325,.36710352,.37082916,.36243966,.35666844,.3541939,.33912063
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"United States","US",.2652477,.2598016,.26218861,.26425502,.25978845,.25643641,.25323507,.24519759
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Utah","UT",.2483388,.25078711,.23622964,.23993276,.2585212,.25356302,.26170483,.25262862
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Vermont","VT",0,.06813343,.05712397,.00917373,.01357726,.00427112,.05208702,.06243868
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Virginia","VA",.14868177,.1377437,.14661822,.14515635,.15177642,.15338334,.12883253,.13401951
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Washington","WA",.26683566,.26547068,.26170796,.25507265,.24718772,.2461292,.23084091,.21759954
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"West Virginia","WV",.04475664,.05939546,.12712595,.12894529,.2041074,.14285715,.04401756,.04309238
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Wisconsin","WI",.25642264,.26463833,.23471925,.23563102,.26057014,.25415322,.25037438,.23678018
"Education","lTHS",108,"Parents with less than High School degree","With parents who have less than a high school degree",1,"Wyoming","WY",.17832102,.2385329,.14086673,.10236337,.26691809,.2036013,.19751848,.20990369
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Alabama","AL",.77957773,.74510908,.77370036,.80643994,.78411287,.76807117,.80886674,.80638087
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Alaska","AK",.90849197,.92227536,.93430585,.90908194,.91362393,.90981889,.8617779,.85869759
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Arizona","AZ",.74578989,.74479175,.75482804,.795192,.82968146,.83801907,.85758758,.87299389
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Arkansas","AR",.736251,.74972063,.75923419,.79616421,.80832839,.81479275,.84005296,.84034079
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"California","CA",.78740931,.79778206,.80653697,.81011122,.81189895,.8241756,.83868814,.84573376
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Colorado","CO",.76397365,.75574154,.76636928,.78825843,.81336349,.84858513,.87607878,.85651678
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Connecticut","CT",.89039177,.89219218,.91519463,.90745264,.90870792,.91223198,.89809531,.90670913
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Delaware","DE",.87058049,.83495486,.83477098,.88676679,.88084894,.86446911,.87871516,.90268391
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"District of Columbia","DC",.81478608,.82085806,.88821858,.90760595,.90434968,.92108792,.89181578,.86310786
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Florida","FL",.85477513,.86376202,.86393303,.86753398,.86925536,.86820215,.87595123,.87839514
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Georgia","GA",.81305158,.81800127,.84100258,.8600046,.85741681,.85922438,.86523598,.87229675
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Hawaii","HI",.86888981,.87459433,.86383086,.86015755,.87309819,.87803489,.86392635,.81844765
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Idaho","ID",.812356,.82576102,.8330462,.81954837,.84861338,.84638178,.8556419,.8421945
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Illinois","IL",.7874164,.79817545,.80334544,.80353075,.80933231,.81935507,.83816266,.85604173
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Indiana","IN",.77929837,.79407328,.81307256,.81442016,.79641181,.81580645,.84749943,.83879888
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Iowa","IA",.76896662,.79467356,.83691043,.86991006,.85330492,.81051189,.79742539,.7907595
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Kansas","KS",.82196271,.83802933,.84404111,.83431488,.83045542,.84381104,.83952475,.85819477
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Kentucky","KY",.80772918,.81126386,.80016428,.80601948,.84316635,.83663124,.82381678,.84965479
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Louisiana","LA",.88930148,.85587358,.83726853,.8596195,.83951485,.84853154,.87686384,.85878593
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Maine","ME",.874879,.88313174,.92068195,.83112609,.77736759,.85304981,.91776931,.92120904
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Maryland","MD",.87159377,.87283421,.87841207,.87072271,.87106156,.89776552,.90554464,.89478588
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Massachusetts","MA",.85764301,.86809689,.8699249,.87172258,.87813479,.89214545,.88859224,.87515402
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Michigan","MI",.82988387,.85774893,.85975295,.86558712,.86298341,.86715841,.88827956,.89287323
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Minnesota","MN",.80402452,.77383351,.77900815,.79114765,.80830765,.83727211,.83928275,.83385545
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Mississippi","MS",.87068218,.83038652,.85250574,.85458207,.82332456,.78526354,.80834985,.86659682
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Missouri","MO",.83801538,.82630318,.83024371,.8294543,.82936186,.84870565,.85583901,.87537384
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Montana","MT",.97784239,.98882413,.96167809,.91245872,.89257348,.91282052,.92283732,.93662322
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Nebraska","NE",.76931489,.79650098,.78163618,.74998695,.77638018,.81364119,.786322,.78864712
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Nevada","NV",.84642887,.84069014,.8168717,.79765224,.81380469,.84146428,.86460495,.88437176
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"New Hampshire","NH",.91181862,.94779551,.96345776,.91324776,.90063596,.9165858,.91152745,.90404212
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"New Jersey","NJ",.88005561,.88655561,.88234484,.87394583,.87237149,.87483007,.88222271,.89471167
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"New Mexico","NM",.75354695,.77019542,.79558641,.7903986,.83056563,.85407239,.83372313,.83579844
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"New York","NY",.86050409,.86104071,.8606751,.85648757,.8517893,.85659885,.86302072,.86312455
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"North Carolina","NC",.76512367,.76218653,.76213419,.78899831,.81202322,.81654352,.81394774,.81997508
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"North Dakota","ND",.98796219,-97,-97,.77770746,.86561936,.71265835,.7195974,.90839469
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Ohio","OH",.86634535,.87691492,.87526608,.87132269,.87647319,.8774879,.88025308,.89057076
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Oklahoma","OK",.83854955,.8523339,.83228517,.8568033,.84275919,.83624434,.85472596,.86391443
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Oregon","OR",.73400182,.78422105,.79326957,.7979818,.8260147,.8302778,.81653178,.82664305
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Pennsylvania","PA",.85868186,.86303413,.87577879,.87992162,.86250991,.85871118,.86209273,.85435694
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Rhode island","RI",.87028885,.87054384,.86506599,.85906595,.84683901,.87455815,.86811596,.89136583
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"South Carolina","SC",.80525899,.80457091,.81834406,.83120775,.84543949,.881845,.88505757,.87616485
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"South Dakota","SD",.68250048,.86271828,.91977298,.88400716,.78162956,.66171861,.70890057,.85058856
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Tennessee","TN",.81865466,.82358277,.82369286,.8465482,.84669495,.85159355,.86399508,.86197281
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Texas","TX",.73362225,.732916,.73448247,.75204587,.76312602,.7645393,.77444923,.78350919
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"United States","US",.80563998,.81153369,.81609005,.82151306,.82570243,.83398896,.84452307,.85029095
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Utah","UT",.8168813,.81701213,.83652103,.85277581,.84192121,.86363375,.88571197,.88171172
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Vermont","VT",.93651503,.93762422,.93590814,.95779127,.92032415,.93238544,.92204672,.85912532
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Virginia","VA",.85332382,.86079061,.86784381,.8661328,.87490988,.88518107,.89184535,.90592074
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Washington","WA",.78310132,.79361296,.78666258,.79747236,.79813427,.81531435,.83846307,.84374601
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"West Virginia","WV",.92728513,.92460495,.92492002,.94572008,.84687108,.80751097,.89747083,.9420926
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Wisconsin","WI",.81352496,.7945351,.81625485,.81305802,.80367631,.81834263,.82753456,.81901383
"English_Proficiency","engPro",48,"English proficient","Who are English Proficient",1,"Wyoming","WY",.88047606,.91667616,.9490248,.88129497,.75837648,.81986982,.85110039,.87684309
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Alabama","AL",.43505558,.41318503,.40174612,.35114521,.34437245,.35133693,.37708426,.41762581
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Alaska","AK",.5907557,.60482967,.64413047,.5694955,.44871795,.48649848,.6226716,.67267489
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Arizona","AZ",.281811,.28188813,.29694924,.32777131,.33361071,.34653351,.3620688,.35716298
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Arkansas","AR",.35102674,.31508547,.30064547,.33181927,.33845055,.36311871,.39894316,.36371309
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"California","CA",.31638816,.3228547,.32361144,.32623866,.3327325,.34247759,.35338876,.35824582
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Colorado","CO",.34448153,.34173879,.36690778,.36969745,.36636627,.34743318,.3587516,.38978869
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Connecticut","CT",.57428372,.58469784,.59573692,.57076275,.54296827,.54815233,.57121956,.5643574
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Delaware","DE",.52981681,.49441108,.4941909,.54407978,.55906034,.57487398,.49967375,.46239838
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"District of Columbia","DC",.50608599,.57829487,.71503532,.68772739,.62696189,.65955776,.63590389,.59088659
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Florida","FL",.49004498,.48278058,.48061413,.47739261,.483688,.48876938,.48665372,.50378197
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Georgia","GA",.44351029,.42921355,.4123635,.41021526,.43454748,.43359399,.436331,.45368531
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Hawaii","HI",.52274472,.52332836,.51449013,.51006359,.54010457,.55949956,.54900664,.4843716
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Idaho","ID",.34905866,.39265448,.39329508,.42666799,.42162335,.32425252,.32378528,.35930535
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Illinois","IL",.34234476,.34342971,.35421595,.35397449,.34962976,.35711345,.37242812,.38334578
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Indiana","IN",.39642438,.41470793,.42367324,.42844495,.40267023,.36118072,.36259395,.3939175
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Iowa","IA",.358284,.38656539,.39801776,.40365955,.37914824,.33733889,.40780964,.43986312
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Kansas","KS",.40539062,.40327573,.37722185,.34802878,.35561183,.35993427,.33340895,.33865869
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Kentucky","KY",.51525891,.51559705,.46476617,.4457365,.43139562,.44684029,.44036499,.39781636
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Louisiana","LA",.54583269,.46419194,.47723866,.4866851,.45277056,.42583632,.48081866,.50074893
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Maine","ME",.70259589,.63662416,.68554634,.65194798,.61304265,.62302214,.61226308,.62235039
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Maryland","MD",.55918634,.58875936,.60232538,.59123898,.59220821,.59926212,.58804017,.57207423
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Massachusetts","MA",.50942522,.53583628,.53182197,.52382666,.51760221,.51797873,.52081054,.53781623
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Michigan","MI",.49631619,.50173342,.4936415,.48663062,.47054717,.48297074,.51047355,.50456786
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Minnesota","MN",.41924599,.43693113,.443528,.45676708,.43593481,.43877211,.47226366,.47465724
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Mississippi","MS",.49883658,.44961849,.49398124,.4941588,.40542042,.36657837,.45626193,.55490303
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Missouri","MO",.47464105,.45772791,.44865292,.46043709,.47811884,.50662702,.52318209,.50403142
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Montana","MT",.7341848,.81614,.85431987,.75074047,.77822965,.86185777,.78094411,.74175084
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Nebraska","NE",.24635659,.32051951,.33483553,.23985097,.22187945,.29600865,.30285197,.3184278
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Nevada","NV",.33846456,.35922191,.33743167,.32222307,.35137543,.37786818,.37320116,.37910521
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"New Hampshire","NH",.68211538,.66151261,.67305362,.6578694,.62304211,.59438771,.6329357,.67143369
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"New Jersey","NJ",.50966191,.51305383,.51575702,.50696141,.4985584,.49574977,.50062412,.50578696
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"New Mexico","NM",.27236784,.3121748,.3498686,.34767514,.3540687,.31809786,.3411997,.38085532
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"New York","NY",.50478292,.4871119,.4822883,.48175418,.478526,.48425141,.48757139,.48816311
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"North Carolina","NC",.37858063,.38770548,.36521584,.36943278,.3947888,.39932635,.38051176,.38016725
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"North Dakota","ND",.63247281,-97,-97,.6439752,.70441967,.52440947,.5410226,.66905922
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Ohio","OH",.55436158,.58226371,.60278744,.58060396,.55576044,.55093831,.54621291,.53914946
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Oklahoma","OK",.35676157,.34160212,.32568684,.37887302,.37898123,.37903428,.35222223,.32886666
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Oregon","OR",.30746391,.31444415,.35360831,.34587434,.34823275,.35216749,.37529033,.40345833
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Pennsylvania","PA",.534904,.52178234,.53003961,.53747863,.53481269,.53163451,.53161746,.53341275
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Rhode island","RI",.43752861,.43815252,.46334672,.46453032,.4492363,.45310721,.44880533,.44166729
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"South Carolina","SC",.45411763,.44232574,.44319963,.4335511,.42093092,.42930955,.45627955,.47055203
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"South Dakota","SD",.37555164,.48865163,.42858022,.35813242,.37127286,.39891782,.4626382,.56821334
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Tennessee","TN",.47948298,.43845376,.39788061,.40485787,.40282121,.39771062,.41371492,.40644902
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Texas","TX",.28171995,.28371072,.29053971,.29836929,.2945672,.29748854,.31314126,.31953618
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"United States","US",.38942659,.39174816,.39479041,.39581767,.39674035,.40194041,.41141403,.41883826
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Utah","UT",.38673949,.40223244,.44190362,.45355469,.40311101,.39247125,.40463543,.46257189
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Vermont","VT",.86723411,.82477725,.76323968,.61801618,.60702449,.77753019,.77294308,.76005608
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Virginia","VA",.49858311,.51100826,.51774293,.51644868,.53483516,.5235849,.53189909,.55066693
"English_Proficiency","eppars",102,"English proficient parents","English Proficient Parents",1,"Washington","WA",.39538559,.39540371,.40318295,.41105127,.4097009,.41156873,.4294565,.45215699
